id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,loan_status,age,credit_age
91354,13750.0,RENT,85000.0,10.64,0.1849,0,1,UNDER_FORTY,7383
82480,6500.0,RENT,39000.0,15.48,0.1114,0,0,OVER_FORTY,16880
71215,15000.0,MORTGAGE,120000.0,11.62,0.0762,0,0,UNDER_FORTY,6319
99206,2500.0,RENT,35000.0,15.22,0.2363,0,0,UNDER_FORTY,4858
88742,12000.0,RENT,61000.0,13.18,0.1905,0,0,UNDER_FORTY,5345
89475,12000.0,RENT,84000.0,12.47,0.089,0,0,UNDER_FORTY,5802
86510,24000.0,MORTGAGE,120000.0,33.89,0.1311,0,0,UNDER_FORTY,17763
95694,28000.0,MORTGAGE,120000.0,13.29,0.158,0,0,OVER_FORTY,10944
85626,7200.0,RENT,28000.0,28.24,0.1531,0,0,UNDER_FORTY,5072
96830,3500.0,RENT,114000.0,29.69,0.21,0,0,UNDER_FORTY,7902
80533,31825.0,OWN,162500.0,21.83,0.1368,0,0,UNDER_FORTY,8875
107142,6075.0,RENT,26000.0,11.17,0.1905,0,1,UNDER_FORTY,5465
105700,20000.0,RENT,92000.0,14.11,0.1212,0,0,UNDER_FORTY,6319
90533,16000.0,MORTGAGE,90000.0,12.43,0.1212,0,0,OVER_FORTY,10336
97953,20000.0,RENT,50000.0,19.21,0.1311,0,0,OVER_FORTY,8418
73587,4800.0,RENT,35000.0,15.87,0.1155,0,0,OVER_FORTY,9910
72638,19000.0,RENT,68000.0,8.15,0.079,0,0,OVER_FORTY,11036
84606,21100.0,RENT,60000.0,20.54,0.1212,0,0,UNDER_FORTY,6319
94649,9000.0,MORTGAGE,110000.0,30.55,0.1972,0,1,OVER_FORTY,14203
73946,35000.0,MORTGAGE,83000.0,13.12,0.1756,0,0,OVER_FORTY,6776
99571,16000.0,MORTGAGE,65000.0,22.63,0.1433,0,1,OVER_FORTY,9514
82751,17625.0,RENT,40000.0,18.18,0.1212,0,0,UNDER_FORTY,11189
91581,6000.0,RENT,50000.0,11.4,0.1849,0,0,OVER_FORTY,12255
73546,19200.0,MORTGAGE,45000.0,17.92,0.1064,0,0,OVER_FORTY,7049
90183,8000.0,RENT,80000.0,23.48,0.1727,0,0,OVER_FORTY,11036
103318,9250.0,RENT,26900.0,19.81,0.1629,0,0,UNDER_FORTY,6380
92062,10000.0,MORTGAGE,40000.0,6.0,0.079,0,0,UNDER_FORTY,7383
88946,11950.0,RENT,35910.0,21.22,0.1777,0,0,UNDER_FORTY,6745
68331,10000.0,MORTGAGE,75000.0,8.37,0.1155,0,0,OVER_FORTY,15146
73164,9800.0,MORTGAGE,146000.0,14.59,0.1235,0,0,UNDER_FORTY,7872
71487,13000.0,MORTGAGE,57816.0,8.7,0.1064,0,0,OVER_FORTY,6623
77271,15000.0,RENT,54000.0,21.8,0.1235,0,0,UNDER_FORTY,6898
83009,9450.0,MORTGAGE,78000.0,8.82,0.1777,1,0,OVER_FORTY,8571
85690,9600.0,MORTGAGE,40000.0,26.42,0.1409,0,0,UNDER_FORTY,7171
102208,5800.0,RENT,35000.0,27.57,0.2049,0,0,OVER_FORTY,7567
82159,17425.0,RENT,49300.0,18.79,0.1114,0,0,OVER_FORTY,7383
87503,25000.0,MORTGAGE,120000.0,12.39,0.0762,0,0,UNDER_FORTY,10275
86594,11000.0,RENT,90000.0,10.49,0.158,0,1,UNDER_FORTY,10824
87329,7500.0,MORTGAGE,165000.0,1.71,0.0662,0,0,UNDER_FORTY,10489
100126,14100.0,MORTGAGE,46150.0,23.79,0.1212,0,0,OVER_FORTY,12528
105248,9000.0,RENT,73500.0,9.44,0.1311,0,0,UNDER_FORTY,8237
88852,12000.0,MORTGAGE,83000.0,16.7,0.1212,0,0,UNDER_FORTY,15572
98278,10000.0,RENT,35000.0,22.94,0.1212,0,0,UNDER_FORTY,7506
95080,24000.0,MORTGAGE,180000.0,27.01,0.089,0,0,UNDER_FORTY,13563
100276,5400.0,RENT,40000.0,13.77,0.1212,0,0,UNDER_FORTY,8387
80608,8000.0,MORTGAGE,120000.0,10.39,0.0762,0,0,OVER_FORTY,10763
102232,4000.0,RENT,57000.0,3.52,0.1114,0,1,UNDER_FORTY,4919
79176,7125.0,RENT,31000.0,29.46,0.1064,0,0,UNDER_FORTY,4614
106655,4000.0,RENT,75000.0,0.5,0.1212,0,0,UNDER_FORTY,4827
94122,35000.0,MORTGAGE,105968.0,25.59,0.2049,0,1,UNDER_FORTY,6380
88281,20000.0,MORTGAGE,75000.0,12.25,0.0762,0,0,OVER_FORTY,14081
86485,13000.0,RENT,45000.0,17.33,0.1311,0,0,UNDER_FORTY,7263
87155,23500.0,RENT,60000.0,24.68,0.1212,0,0,OVER_FORTY,8663
77256,10000.0,RENT,45000.0,17.63,0.1588,0,1,UNDER_FORTY,7171
78972,11500.0,RENT,75000.0,26.48,0.1155,0,0,UNDER_FORTY,9455
87317,4800.0,MORTGAGE,48000.0,22.4,0.1531,0,0,OVER_FORTY,8967
109301,7800.0,MORTGAGE,95000.0,10.87,0.1212,0,0,UNDER_FORTY,10550
83923,5000.0,OWN,23000.0,32.03,0.158,0,0,OVER_FORTY,7383
77470,12000.0,MORTGAGE,65000.0,26.63,0.1433,0,0,UNDER_FORTY,6502
94525,8000.0,RENT,34000.0,9.6,0.0603,0,0,UNDER_FORTY,6136
105914,12000.0,MORTGAGE,72000.0,21.74,0.1016,0,0,OVER_FORTY,7171
72989,6400.0,RENT,26797.0,1.58,0.1064,0,0,UNDER_FORTY,12405
76992,15800.0,MORTGAGE,41000.0,23.03,0.1064,0,0,OVER_FORTY,7263
98240,12000.0,RENT,45080.0,19.37,0.1727,0,0,UNDER_FORTY,5710
107508,8000.0,RENT,34000.0,21.46,0.1433,0,0,OVER_FORTY,8844
91776,10000.0,RENT,46000.0,13.33,0.1727,0,0,UNDER_FORTY,5315
72029,5000.0,MORTGAGE,66000.0,13.89,0.1885,0,0,OVER_FORTY,8022
76780,5000.0,MORTGAGE,76000.0,15.65,0.1155,0,0,OVER_FORTY,7597
99235,10500.0,MORTGAGE,30085.72,17.23,0.1016,0,0,OVER_FORTY,7383
72038,18825.0,MORTGAGE,42000.0,23.71,0.1235,0,0,OVER_FORTY,11006
89316,8450.0,MORTGAGE,56000.0,12.24,0.1727,0,0,OVER_FORTY,9514
99407,16000.0,RENT,38700.0,16.56,0.1016,0,0,UNDER_FORTY,5983
111649,24375.0,RENT,80000.0,9.45,0.089,0,0,UNDER_FORTY,5557
72091,16100.0,OWN,37000.0,20.63,0.1235,0,0,UNDER_FORTY,7202
99765,7200.0,RENT,52372.0,34.64,0.1972,0,0,UNDER_FORTY,6806
85081,10400.0,MORTGAGE,110000.0,15.58,0.1531,0,0,UNDER_FORTY,15937
82644,14575.0,RENT,44000.0,24.14,0.1629,0,0,UNDER_FORTY,5710
87176,12000.0,MORTGAGE,175000.0,17.98,0.1972,0,0,OVER_FORTY,9636
93805,14125.0,MORTGAGE,47901.0,31.99,0.158,0,0,UNDER_FORTY,6136
88625,25000.0,MORTGAGE,70000.0,18.12,0.0762,0,0,OVER_FORTY,6806
92006,5000.0,MORTGAGE,30000.0,15.8,0.1905,0,0,UNDER_FORTY,7994
100599,15000.0,MORTGAGE,100900.0,14.4,0.1016,0,0,OVER_FORTY,7018
92098,11000.0,OWN,150000.0,17.91,0.1727,0,0,UNDER_FORTY,9879
85674,8000.0,MORTGAGE,62000.0,14.72,0.1114,0,1,OVER_FORTY,14993
69808,5000.0,RENT,68000.0,14.14,0.1678,0,1,UNDER_FORTY,7567
94541,10000.0,RENT,70000.0,22.66,0.1727,0,1,UNDER_FORTY,6653
89995,12000.0,RENT,100000.0,4.21,0.1433,0,0,UNDER_FORTY,8084
94987,6000.0,MORTGAGE,85000.0,15.76,0.1849,0,0,OVER_FORTY,11674
91440,2150.0,OWN,31000.0,20.71,0.1311,0,0,UNDER_FORTY,7475
98291,4600.0,MORTGAGE,20000.0,34.56,0.1311,0,0,UNDER_FORTY,8084
92678,13200.0,MORTGAGE,69000.0,23.79,0.0603,0,0,OVER_FORTY,7933
79709,1200.0,RENT,42000.0,24.14,0.235,0,0,UNDER_FORTY,7383
84038,3300.0,OWN,19000.0,24.95,0.1849,0,0,UNDER_FORTY,3976
100359,24375.0,MORTGAGE,55000.0,10.01,0.1016,0,1,UNDER_FORTY,6411
89487,6400.0,MORTGAGE,72000.0,18.59,0.158,0,0,OVER_FORTY,11371
85282,4750.0,RENT,17004.0,23.29,0.1629,0,1,UNDER_FORTY,11585
106933,21000.0,MORTGAGE,100000.0,14.36,0.089,0,0,OVER_FORTY,7353
104167,20000.0,MORTGAGE,152163.6,13.86,0.1212,0,0,UNDER_FORTY,9514
76464,20000.0,MORTGAGE,80329.6,17.76,0.1155,0,0,UNDER_FORTY,12436
104580,10000.0,MORTGAGE,65000.0,25.5,0.1114,0,0,OVER_FORTY,8084
111882,24000.0,MORTGAGE,76000.0,15.13,0.1433,0,0,OVER_FORTY,9971
95731,3000.0,RENT,90000.0,33.69,0.1849,0,0,OVER_FORTY,10397
105167,15000.0,RENT,50000.0,14.11,0.1629,0,0,UNDER_FORTY,5072
108838,2575.0,RENT,19800.0,14.79,0.2295,0,0,UNDER_FORTY,7263
73672,15000.0,RENT,74000.0,13.31,0.0971,0,0,UNDER_FORTY,5618
76604,7600.0,RENT,73390.0,12.1,0.1235,0,0,OVER_FORTY,5922
71097,8875.0,OWN,35000.0,4.46,0.1522,0,0,UNDER_FORTY,6684
70297,16000.0,RENT,55000.0,8.15,0.0971,0,0,UNDER_FORTY,9971
77730,28000.0,OWN,105000.0,19.25,0.1368,0,0,UNDER_FORTY,6957
107857,21000.0,OWN,95000.0,16.41,0.079,0,0,OVER_FORTY,10641
102741,10000.0,MORTGAGE,45000.0,12.0,0.089,0,0,UNDER_FORTY,5437
79617,10000.0,MORTGAGE,60000.0,12.01,0.1305,0,0,UNDER_FORTY,9575
75559,5500.0,RENT,20000.0,10.02,0.1588,0,0,UNDER_FORTY,5983
73806,15000.0,MORTGAGE,50000.0,27.67,0.089,0,0,OVER_FORTY,7353
97014,14000.0,MORTGAGE,40200.0,22.69,0.089,0,0,UNDER_FORTY,6745
72721,35000.0,RENT,96000.0,11.71,0.2031,0,1,UNDER_FORTY,5618
102973,10000.0,RENT,39500.0,30.71,0.1629,0,0,UNDER_FORTY,5618
78539,19750.0,MORTGAGE,50000.0,33.82,0.208,0,0,OVER_FORTY,10244
88481,10000.0,MORTGAGE,80000.0,7.02,0.1972,0,0,OVER_FORTY,6684
86622,18200.0,RENT,56000.0,18.19,0.1311,0,0,UNDER_FORTY,6837
75908,6000.0,MORTGAGE,99000.0,18.2,0.1588,0,0,UNDER_FORTY,16149
105022,24000.0,MORTGAGE,221000.0,10.91,0.0762,0,0,UNDER_FORTY,16576
86442,10375.0,RENT,31000.0,8.21,0.1531,0,1,UNDER_FORTY,14719
106094,10050.0,OWN,30000.0,32.4,0.1972,0,0,UNDER_FORTY,5223
82459,13000.0,MORTGAGE,39000.0,25.02,0.1114,0,0,OVER_FORTY,9058
76873,4000.0,RENT,19200.0,14.67,0.2031,0,0,UNDER_FORTY,3915
82184,10000.0,MORTGAGE,36600.0,21.91,0.089,0,0,UNDER_FORTY,6926
70488,7500.0,RENT,76000.0,16.26,0.1522,0,0,OVER_FORTY,9180
77753,12000.0,MORTGAGE,60000.0,15.62,0.1433,0,1,UNDER_FORTY,9789
92365,5000.0,RENT,28000.0,28.93,0.1311,0,1,UNDER_FORTY,17459
101706,8875.0,MORTGAGE,32240.0,11.69,0.1311,0,1,UNDER_FORTY,7018
92633,21850.0,MORTGAGE,120000.0,4.0,0.0762,0,0,UNDER_FORTY,6472
89868,10250.0,RENT,60000.0,23.98,0.1016,0,0,UNDER_FORTY,6319
89597,8575.0,RENT,25824.0,23.23,0.1311,0,0,UNDER_FORTY,5223
76592,19075.0,RENT,86000.0,16.18,0.1756,0,0,UNDER_FORTY,3945
106551,17500.0,MORTGAGE,64000.0,13.28,0.089,0,0,UNDER_FORTY,6136
93402,10000.0,RENT,40000.0,23.55,0.1433,0,0,OVER_FORTY,6472
101024,6500.0,RENT,27000.0,20.93,0.1777,0,0,UNDER_FORTY,4980
78026,14600.0,RENT,50000.0,21.94,0.0971,0,0,OVER_FORTY,4766
84975,10000.0,MORTGAGE,78453.0,17.16,0.1777,0,0,UNDER_FORTY,10702
92109,10000.0,RENT,48000.0,26.23,0.1016,0,0,OVER_FORTY,13135
105901,16000.0,MORTGAGE,74944.0,18.14,0.1629,0,0,UNDER_FORTY,8814
90516,17450.0,MORTGAGE,67000.0,26.22,0.1016,0,0,OVER_FORTY,12801
107944,16400.0,MORTGAGE,65000.0,16.71,0.1433,0,0,OVER_FORTY,12801
102948,4200.0,MORTGAGE,104000.0,20.94,0.1905,0,0,OVER_FORTY,12224
95033,6000.0,RENT,55000.0,24.55,0.1777,0,0,UNDER_FORTY,7414
112258,15000.0,MORTGAGE,48000.0,27.88,0.089,0,0,OVER_FORTY,8114
110037,13200.0,RENT,55000.0,19.96,0.1114,0,0,UNDER_FORTY,6319
87811,4800.0,OWN,58000.0,17.63,0.2149,0,0,UNDER_FORTY,9028
73183,10000.0,MORTGAGE,32500.0,25.5,0.089,0,0,UNDER_FORTY,6441
75453,15000.0,RENT,150000.0,3.81,0.0603,0,0,OVER_FORTY,9180
86362,7500.0,RENT,30000.0,6.08,0.1212,0,0,UNDER_FORTY,7628
104128,12000.0,OWN,53294.0,20.24,0.1433,0,0,UNDER_FORTY,8298
91280,3600.0,MORTGAGE,40000.0,33.48,0.1727,0,0,OVER_FORTY,7780
72881,12000.0,MORTGAGE,90000.0,21.2,0.1433,0,0,UNDER_FORTY,7688
105987,6000.0,MORTGAGE,41000.0,13.79,0.1972,0,0,UNDER_FORTY,10671
72944,12000.0,RENT,55000.0,15.77,0.1885,0,0,OVER_FORTY,8752
103340,6075.0,RENT,20300.0,14.19,0.1629,0,0,UNDER_FORTY,5192
90107,15000.0,MORTGAGE,44000.0,18.52,0.1114,0,0,OVER_FORTY,8510
91529,12000.0,RENT,50000.0,25.92,0.1531,0,1,UNDER_FORTY,5315
106278,10000.0,RENT,60000.0,4.03,0.1875,0,0,UNDER_FORTY,4584
69001,3000.0,RENT,35000.0,21.81,0.1885,0,0,UNDER_FORTY,5072
101485,5600.0,MORTGAGE,52000.0,22.54,0.1114,0,0,OVER_FORTY,8844
71808,20000.0,RENT,52000.0,28.44,0.1368,0,0,UNDER_FORTY,8936
93746,8875.0,RENT,57034.0,9.74,0.1727,0,0,UNDER_FORTY,9575
103110,5000.0,RENT,46000.0,15.44,0.1531,0,0,UNDER_FORTY,4950
99752,16000.0,RENT,40000.0,12.84,0.1972,0,0,UNDER_FORTY,4735
102915,9325.0,RENT,28000.0,10.54,0.1531,0,0,UNDER_FORTY,7749
85321,10175.0,RENT,52000.0,11.56,0.1311,0,0,OVER_FORTY,6319
77146,15000.0,RENT,140000.0,7.17,0.1825,0,0,UNDER_FORTY,11524
104122,12075.0,OWN,35000.0,32.61,0.1409,0,0,OVER_FORTY,7567
93704,11200.0,RENT,56000.0,15.66,0.1531,0,0,UNDER_FORTY,7506
87891,19000.0,RENT,72000.0,12.55,0.158,0,1,UNDER_FORTY,10397
81442,5000.0,MORTGAGE,35000.0,27.36,0.1016,0,0,OVER_FORTY,11067
88702,3600.0,MORTGAGE,100000.0,19.79,0.1531,0,0,OVER_FORTY,12893
111830,28000.0,MORTGAGE,90000.0,13.37,0.1114,0,0,OVER_FORTY,8175
84620,31000.0,RENT,100000.0,13.82,0.1531,0,0,UNDER_FORTY,9759
106633,5400.0,RENT,75000.0,7.87,0.1433,0,0,UNDER_FORTY,5253
108474,25200.0,MORTGAGE,106000.0,20.24,0.1114,0,0,UNDER_FORTY,8237
108165,9600.0,MORTGAGE,55000.0,26.16,0.158,0,0,UNDER_FORTY,7171
99083,10600.0,MORTGAGE,81000.0,30.54,0.1433,0,0,OVER_FORTY,6106
91423,22000.0,MORTGAGE,200000.0,5.28,0.1114,0,0,UNDER_FORTY,8752
70264,1800.0,RENT,40000.0,5.61,0.1235,0,0,OVER_FORTY,7780
81839,15000.0,RENT,73000.0,16.38,0.1114,0,0,UNDER_FORTY,9575
96947,6250.0,RENT,30000.0,6.6,0.1727,0,0,UNDER_FORTY,5162
80352,22000.0,RENT,61000.0,6.41,0.0762,0,1,OVER_FORTY,13166
90914,7500.0,RENT,50000.0,3.7,0.158,0,0,UNDER_FORTY,8724
95833,6000.0,MORTGAGE,65000.0,6.92,0.1016,0,0,UNDER_FORTY,7322
74559,20000.0,MORTGAGE,85000.0,16.97,0.079,0,0,UNDER_FORTY,14902
97831,10000.0,MORTGAGE,45038.66,4.34,0.1409,0,0,UNDER_FORTY,12316
103255,9000.0,MORTGAGE,52000.0,15.42,0.1311,0,0,UNDER_FORTY,6349
85564,15000.0,MORTGAGE,40000.0,22.95,0.1311,0,0,UNDER_FORTY,6653
84635,15000.0,RENT,37000.0,9.11,0.1905,0,0,UNDER_FORTY,9545
106906,14000.0,MORTGAGE,72000.0,22.93,0.1629,0,0,UNDER_FORTY,6957
87175,1000.0,RENT,30000.0,11.4,0.2198,0,0,UNDER_FORTY,5253
84292,10375.0,MORTGAGE,30000.0,19.4,0.1905,0,0,UNDER_FORTY,5892
79458,10000.0,RENT,40000.0,26.61,0.1235,0,0,UNDER_FORTY,8022
70242,20000.0,MORTGAGE,85000.0,13.75,0.1155,0,0,UNDER_FORTY,9271
87618,6100.0,MORTGAGE,70000.0,18.51,0.0603,0,0,UNDER_FORTY,8479
95604,10875.0,RENT,80000.0,14.46,0.1311,0,0,UNDER_FORTY,4858
81566,17000.0,RENT,38000.0,29.5,0.158,0,0,UNDER_FORTY,7353
82158,10000.0,MORTGAGE,50000.0,18.98,0.0662,0,0,UNDER_FORTY,12040
103444,15000.0,RENT,60000.0,26.34,0.1409,0,0,OVER_FORTY,10519
106645,2400.0,RENT,30500.0,16.21,0.1629,0,0,UNDER_FORTY,7963
91015,7500.0,MORTGAGE,40000.0,17.85,0.1311,0,0,UNDER_FORTY,9848
103293,30000.0,MORTGAGE,106000.0,15.84,0.1629,0,0,UNDER_FORTY,15511
105567,15000.0,MORTGAGE,38000.0,14.91,0.1629,0,0,OVER_FORTY,5376
80618,1000.0,OWN,20000.0,2.04,0.1952,0,0,UNDER_FORTY,7994
88332,9000.0,RENT,42998.0,29.44,0.158,0,0,UNDER_FORTY,4188
100865,15000.0,MORTGAGE,105000.0,12.39,0.1311,0,0,UNDER_FORTY,11674
99849,12000.0,MORTGAGE,96369.0,11.59,0.089,0,0,UNDER_FORTY,7383
99133,8000.0,MORTGAGE,63000.0,5.1,0.1016,0,0,OVER_FORTY,7291
103343,20000.0,RENT,110000.0,12.33,0.1905,0,1,UNDER_FORTY,6349
77230,5000.0,RENT,48000.0,22.19,0.1825,0,0,UNDER_FORTY,7263
100413,12800.0,RENT,53000.0,9.24,0.1212,0,0,OVER_FORTY,10213
78599,12000.0,RENT,47000.0,14.14,0.1368,0,0,UNDER_FORTY,5892
104536,29700.0,RENT,150000.0,17.45,0.1777,0,1,UNDER_FORTY,9302
102125,18250.0,MORTGAGE,95000.0,3.32,0.1433,0,0,UNDER_FORTY,8084
82839,7450.0,RENT,28000.0,21.86,0.1849,0,0,UNDER_FORTY,6319
111027,21000.0,MORTGAGE,225000.0,11.47,0.089,0,0,OVER_FORTY,11674
98045,20000.0,MORTGAGE,144000.0,7.96,0.0662,0,0,UNDER_FORTY,8752
77996,5000.0,OWN,31000.0,13.9,0.1064,0,0,UNDER_FORTY,8053
100071,16775.0,RENT,40000.0,10.87,0.0603,0,0,UNDER_FORTY,9848
103406,5350.0,MORTGAGE,65000.0,23.0,0.1114,0,0,UNDER_FORTY,10275
