id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,loan_status,age,credit_age
82418,6500.0,OWN,32000.0,25.8,0.1531,0,0,UNDER_FORTY,7719
75032,6400.0,MORTGAGE,75000.0,9.23,0.0603,0,0,UNDER_FORTY,6684
85286,18000.0,MORTGAGE,79000.0,11.36,0.1212,0,0,UNDER_FORTY,6867
79974,2000.0,RENT,39800.0,2.71,0.1235,0,0,UNDER_FORTY,4553
90939,7000.0,RENT,42696.0,6.8,0.1433,0,0,UNDER_FORTY,9667
84564,6000.0,RENT,38000.0,4.74,0.0762,0,0,OVER_FORTY,5527
108212,7750.0,RENT,54621.0,25.64,0.1972,0,0,UNDER_FORTY,4157
95352,19400.0,RENT,55000.0,19.61,0.1016,0,0,OVER_FORTY,11919
92844,4800.0,RENT,50000.0,10.38,0.1212,0,0,UNDER_FORTY,6988
107087,12000.0,MORTGAGE,52000.0,16.11,0.1311,0,0,UNDER_FORTY,5649
73472,7750.0,MORTGAGE,30000.0,15.48,0.1305,0,0,UNDER_FORTY,14872
111003,14000.0,RENT,40000.0,12.63,0.1433,0,0,UNDER_FORTY,4858
112545,9000.0,OWN,87000.0,2.25,0.079,0,0,UNDER_FORTY,9333
93882,13000.0,OWN,75000.0,15.49,0.1114,0,0,UNDER_FORTY,13107
104342,6000.0,MORTGAGE,70000.0,27.43,0.1433,0,0,UNDER_FORTY,7322
99278,3975.0,RENT,65000.0,14.51,0.1875,0,0,UNDER_FORTY,6045
98018,18000.0,RENT,40000.0,11.91,0.1311,0,0,OVER_FORTY,9789
77343,2000.0,RENT,30000.0,15.86,0.1433,0,1,UNDER_FORTY,5649
86142,15875.0,RENT,55000.0,24.96,0.1311,0,1,OVER_FORTY,8479
101525,10000.0,OWN,75000.0,18.86,0.1433,0,0,OVER_FORTY,10944
83270,35000.0,MORTGAGE,78000.0,17.14,0.158,0,0,UNDER_FORTY,16149
85887,12000.0,MORTGAGE,50000.0,11.39,0.0662,0,0,OVER_FORTY,12377
108664,22000.0,MORTGAGE,72600.0,23.55,0.1212,0,0,OVER_FORTY,14019
91157,9000.0,RENT,40000.0,16.83,0.1016,0,0,UNDER_FORTY,6411
101655,5000.0,RENT,36000.0,34.03,0.1875,0,0,UNDER_FORTY,8814
95912,12000.0,RENT,61630.0,12.23,0.1433,0,0,UNDER_FORTY,7933
92982,16200.0,RENT,37000.0,26.89,0.1016,0,0,UNDER_FORTY,9483
102038,31300.0,RENT,70000.0,20.4,0.1212,0,0,UNDER_FORTY,10185
82953,35000.0,RENT,98000.0,10.18,0.1727,0,1,UNDER_FORTY,7597
107566,7000.0,MORTGAGE,60000.0,27.96,0.1311,0,0,UNDER_FORTY,5041
90391,12000.0,MORTGAGE,135000.0,9.81,0.0662,0,0,UNDER_FORTY,13441
99766,26500.0,MORTGAGE,60000.0,19.92,0.1777,0,0,UNDER_FORTY,13928
101363,19600.0,MORTGAGE,55000.0,26.51,0.1311,0,0,OVER_FORTY,8175
88054,12300.0,RENT,60000.0,15.46,0.1972,0,0,OVER_FORTY,8479
108247,9750.0,OWN,30000.0,10.0,0.1777,0,1,OVER_FORTY,7110
103896,6500.0,RENT,83200.0,16.29,0.1311,0,0,UNDER_FORTY,5953
100991,2000.0,RENT,84000.0,28.03,0.1875,0,0,OVER_FORTY,7933
100694,6000.0,RENT,75000.0,7.94,0.1409,0,0,UNDER_FORTY,6502
71965,5000.0,MORTGAGE,48000.0,8.55,0.1825,0,0,UNDER_FORTY,7018
107074,11100.0,OWN,33000.0,16.29,0.1433,0,1,UNDER_FORTY,7018
99788,15000.0,MORTGAGE,53000.0,19.81,0.1311,0,0,UNDER_FORTY,8022
81266,3600.0,RENT,40000.0,23.82,0.1629,0,0,UNDER_FORTY,8844
95705,10000.0,MORTGAGE,101000.0,8.39,0.1016,0,0,UNDER_FORTY,8510
104588,10000.0,RENT,41000.0,5.65,0.1409,0,0,OVER_FORTY,7506
74852,5600.0,RENT,65000.0,14.38,0.1756,0,0,UNDER_FORTY,4888
95184,8000.0,MORTGAGE,70000.0,26.62,0.1727,0,0,OVER_FORTY,12801
89867,5000.0,RENT,45000.0,20.64,0.1531,0,0,UNDER_FORTY,7414
81969,12000.0,MORTGAGE,60000.0,6.22,0.0662,0,0,UNDER_FORTY,8298
71066,10000.0,RENT,60000.0,21.6,0.1885,0,0,UNDER_FORTY,9394
99851,1800.0,MORTGAGE,83409.0,27.3,0.1727,0,0,OVER_FORTY,14902
72597,3750.0,MORTGAGE,33280.0,20.05,0.1885,0,1,UNDER_FORTY,6319
97342,20000.0,RENT,47756.0,26.51,0.1727,0,0,UNDER_FORTY,5345
102986,5600.0,RENT,31000.0,25.86,0.1531,0,0,OVER_FORTY,8752
87219,21000.0,MORTGAGE,147000.0,11.43,0.0603,0,0,OVER_FORTY,11432
77875,6000.0,MORTGAGE,81000.0,13.72,0.1952,0,0,OVER_FORTY,8418
89565,10000.0,MORTGAGE,66360.0,19.37,0.1727,0,1,OVER_FORTY,9149
84767,25000.0,RENT,85000.0,27.65,0.1433,0,0,OVER_FORTY,9698
79384,10000.0,RENT,65000.0,11.35,0.1433,0,1,OVER_FORTY,8114
81633,5000.0,RENT,25000.0,12.86,0.1212,0,0,OVER_FORTY,8175
96754,14300.0,RENT,36000.0,13.9,0.1433,0,0,OVER_FORTY,6988
89159,18500.0,MORTGAGE,72400.0,21.12,0.0662,0,0,UNDER_FORTY,7475
89463,20000.0,MORTGAGE,76000.0,6.84,0.0762,0,0,UNDER_FORTY,7719
107666,17625.0,RENT,40000.0,14.55,0.089,0,0,UNDER_FORTY,12558
106862,30000.0,MORTGAGE,95000.0,16.55,0.1433,0,1,OVER_FORTY,10702
94372,12000.0,RENT,58000.0,22.18,0.1311,0,0,UNDER_FORTY,7688
81522,18000.0,MORTGAGE,86000.0,29.75,0.0662,0,0,OVER_FORTY,9271
89664,13000.0,MORTGAGE,75000.0,19.56,0.089,0,0,OVER_FORTY,9879
104827,10000.0,RENT,83000.0,20.46,0.079,0,0,UNDER_FORTY,7018
107352,13000.0,RENT,36000.0,22.1,0.2049,0,0,UNDER_FORTY,5861
86430,8325.0,RENT,65000.0,5.52,0.1972,0,0,UNDER_FORTY,6227
106139,3000.0,RENT,35000.0,7.95,0.1777,0,1,UNDER_FORTY,8632
94229,7500.0,MORTGAGE,78000.0,11.79,0.0762,0,0,UNDER_FORTY,7841
101532,7125.0,RENT,35000.0,10.8,0.1433,0,0,UNDER_FORTY,5315
78672,10000.0,MORTGAGE,41480.0,12.61,0.0971,0,0,OVER_FORTY,6806
102849,11575.0,OWN,107000.0,11.94,0.1849,0,0,UNDER_FORTY,8752
78545,7200.0,RENT,29000.0,22.55,0.1522,0,0,UNDER_FORTY,5649
77689,18000.0,MORTGAGE,160000.0,11.48,0.0662,0,0,UNDER_FORTY,13746
90375,11000.0,RENT,43000.0,11.78,0.1849,0,0,OVER_FORTY,10154
96076,5000.0,OWN,94049.0,9.81,0.1212,0,0,UNDER_FORTY,7902
86975,6000.0,RENT,50000.0,20.36,0.1905,0,0,UNDER_FORTY,4219
111587,24000.0,MORTGAGE,150000.0,10.06,0.1114,0,0,OVER_FORTY,11889
92828,27000.0,MORTGAGE,89000.0,22.64,0.1849,0,0,OVER_FORTY,6441
78003,8000.0,RENT,32000.0,23.29,0.0971,0,0,UNDER_FORTY,5649
80373,5000.0,RENT,80000.0,14.46,0.1433,0,0,OVER_FORTY,6776
84911,7800.0,RENT,32000.0,16.02,0.1875,0,0,UNDER_FORTY,4614
97039,20500.0,OWN,150000.0,7.9,0.089,0,1,UNDER_FORTY,4584
77391,5600.0,RENT,36000.0,12.7,0.1952,0,0,UNDER_FORTY,5588
81463,4000.0,MORTGAGE,33600.0,10.39,0.0662,0,0,UNDER_FORTY,15633
108158,24000.0,RENT,80000.0,28.25,0.1409,0,0,UNDER_FORTY,6898
92085,2500.0,RENT,35000.0,16.39,0.1629,0,1,UNDER_FORTY,7018
104298,6075.0,RENT,50000.0,7.3,0.1875,0,0,UNDER_FORTY,6684
84100,10000.0,RENT,50000.0,16.78,0.158,0,0,UNDER_FORTY,8449
110775,30000.0,MORTGAGE,500000.0,6.7,0.1531,0,0,UNDER_FORTY,8053
72205,20000.0,RENT,55000.0,27.05,0.2115,0,1,UNDER_FORTY,5223
111634,19600.0,RENT,50000.0,14.45,0.1875,0,0,UNDER_FORTY,4431
96900,15000.0,MORTGAGE,60000.0,13.44,0.0603,0,0,OVER_FORTY,15664
80235,12000.0,RENT,45000.0,14.35,0.1305,0,0,UNDER_FORTY,8359
98554,7500.0,RENT,89500.0,4.13,0.0762,0,0,UNDER_FORTY,6045
106194,14600.0,MORTGAGE,120000.0,7.7,0.1531,0,0,UNDER_FORTY,7110
94523,10450.0,MORTGAGE,113000.0,17.87,0.0762,0,0,UNDER_FORTY,11674
94787,13600.0,RENT,60000.0,23.24,0.1433,0,1,UNDER_FORTY,5983
99604,8000.0,MORTGAGE,50000.0,22.66,0.1212,0,0,OVER_FORTY,4492
71128,12000.0,MORTGAGE,73000.0,4.62,0.0762,0,0,UNDER_FORTY,8844
105226,7000.0,RENT,38000.0,26.72,0.1629,0,0,UNDER_FORTY,5315
108526,3975.0,MORTGAGE,48000.0,6.15,0.2247,0,0,UNDER_FORTY,4858
87142,8875.0,MORTGAGE,70000.0,13.29,0.2049,2,0,UNDER_FORTY,6592
92877,16000.0,MORTGAGE,75000.0,19.51,0.0603,0,0,OVER_FORTY,10336
103673,1000.0,MORTGAGE,35000.0,31.3,0.158,0,0,UNDER_FORTY,7414
73521,5600.0,RENT,35000.0,20.71,0.1368,0,0,UNDER_FORTY,7141
92324,7800.0,OWN,29117.0,25.26,0.1212,0,0,UNDER_FORTY,9271
86564,5000.0,MORTGAGE,70000.0,8.66,0.1212,0,0,UNDER_FORTY,5284
73866,4000.0,RENT,32000.0,22.39,0.1825,0,0,UNDER_FORTY,5192
83891,9600.0,RENT,80000.0,9.92,0.0662,0,0,OVER_FORTY,15115
107958,24000.0,MORTGAGE,115000.0,21.1,0.079,0,0,OVER_FORTY,10855
76254,3250.0,RENT,31200.0,12.73,0.1678,0,0,UNDER_FORTY,7049
90417,7200.0,RENT,55500.0,27.31,0.1875,0,0,UNDER_FORTY,10824
103025,8000.0,RENT,50000.0,15.74,0.1409,0,0,UNDER_FORTY,7780
107036,6400.0,RENT,35000.0,13.41,0.2149,0,0,UNDER_FORTY,4492
96059,13000.0,RENT,87500.0,13.45,0.1114,0,0,OVER_FORTY,7506
75026,10000.0,RENT,50000.0,16.63,0.1235,0,0,OVER_FORTY,5437
72580,15000.0,MORTGAGE,80000.0,8.18,0.0971,0,1,UNDER_FORTY,5527
100321,12000.0,RENT,85000.0,16.07,0.1311,0,0,UNDER_FORTY,6653
82872,3600.0,MORTGAGE,118594.08,11.01,0.0662,0,0,UNDER_FORTY,8145
87915,2500.0,RENT,34000.0,12.74,0.1777,1,1,UNDER_FORTY,8053
86195,7000.0,MORTGAGE,70000.0,18.73,0.1212,0,0,UNDER_FORTY,5983
100645,8400.0,MORTGAGE,90000.0,9.69,0.1433,0,0,OVER_FORTY,9455
103269,6500.0,MORTGAGE,90000.0,6.7,0.0603,0,0,OVER_FORTY,8449
83648,11325.0,MORTGAGE,42000.0,11.54,0.1114,0,0,OVER_FORTY,7841
81847,18450.0,RENT,41616.0,14.91,0.1016,0,0,UNDER_FORTY,16119
91179,17000.0,RENT,67500.0,11.4,0.1629,0,0,UNDER_FORTY,13046
95447,35000.0,MORTGAGE,100000.0,22.03,0.1629,0,0,UNDER_FORTY,6319
109688,17000.0,RENT,80000.0,7.11,0.1016,0,0,UNDER_FORTY,6319
72294,6000.0,MORTGAGE,88000.0,25.74,0.1368,0,0,OVER_FORTY,12770
84654,4800.0,MORTGAGE,38000.0,27.41,0.1114,0,0,UNDER_FORTY,5192
95169,14000.0,RENT,39000.0,20.22,0.1114,0,0,OVER_FORTY,5588
84022,10000.0,OWN,31775.0,26.85,0.1433,0,0,UNDER_FORTY,7688
96511,1400.0,MORTGAGE,55000.0,17.98,0.1727,0,0,UNDER_FORTY,11766
76918,5500.0,MORTGAGE,19100.0,24.13,0.1825,0,0,UNDER_FORTY,4980
105205,9000.0,MORTGAGE,82000.0,18.13,0.089,0,0,OVER_FORTY,15450
85256,15000.0,MORTGAGE,60000.0,11.02,0.1311,0,0,OVER_FORTY,9848
95023,14675.0,RENT,90000.0,12.12,0.1629,0,0,UNDER_FORTY,7110
82202,23350.0,MORTGAGE,55000.0,21.97,0.1875,0,0,OVER_FORTY,11827
83163,17625.0,MORTGAGE,47000.0,23.41,0.079,0,0,OVER_FORTY,11705
108743,24000.0,MORTGAGE,85000.0,28.25,0.1409,0,0,UNDER_FORTY,8359
100679,8875.0,MORTGAGE,70000.0,3.93,0.1212,0,0,OVER_FORTY,9455
86507,3150.0,RENT,40266.0,11.0,0.158,1,0,UNDER_FORTY,10732
73683,15000.0,MORTGAGE,55000.0,12.85,0.089,0,0,OVER_FORTY,6806
78450,7350.0,RENT,44000.0,19.77,0.1305,0,0,UNDER_FORTY,7475
92777,4800.0,RENT,120000.0,8.52,0.1433,0,0,UNDER_FORTY,7079
80925,7000.0,RENT,34320.0,22.9,0.1433,0,0,UNDER_FORTY,5376
86816,7000.0,RENT,32000.0,9.7,0.1531,0,0,UNDER_FORTY,8783
79495,6250.0,MORTGAGE,38000.0,24.25,0.0971,0,1,UNDER_FORTY,9575
105161,12000.0,RENT,53000.0,22.53,0.1531,0,0,UNDER_FORTY,17763
71026,8000.0,MORTGAGE,92500.0,8.75,0.0971,0,0,UNDER_FORTY,7810
109124,28000.0,MORTGAGE,155725.0,13.18,0.0762,0,0,OVER_FORTY,10519
100421,26000.0,MORTGAGE,87100.0,19.88,0.1727,0,0,UNDER_FORTY,13411
78608,9000.0,RENT,45688.0,26.08,0.1368,0,1,UNDER_FORTY,5284
91702,5000.0,OWN,85000.0,16.6,0.1727,0,0,OVER_FORTY,9848
86863,8000.0,RENT,35000.0,5.93,0.1212,0,0,OVER_FORTY,12467
99726,9400.0,RENT,83408.0,10.68,0.1311,0,0,UNDER_FORTY,12316
104143,13750.0,OWN,80000.0,8.52,0.1777,0,1,UNDER_FORTY,5072
88335,9600.0,OWN,60000.0,18.3,0.158,0,1,UNDER_FORTY,5192
79991,12000.0,MORTGAGE,90000.0,25.28,0.1756,0,1,UNDER_FORTY,11097
101079,4000.0,MORTGAGE,35000.0,14.61,0.2198,0,1,UNDER_FORTY,8875
94374,7000.0,MORTGAGE,150000.0,10.29,0.1727,0,0,OVER_FORTY,9333
91632,6800.0,OWN,38000.0,10.52,0.1311,0,0,OVER_FORTY,6837
108517,4200.0,RENT,36000.0,4.93,0.1212,0,0,UNDER_FORTY,4950
75840,22000.0,RENT,50000.0,30.7,0.1825,0,0,OVER_FORTY,7749
82250,10800.0,RENT,48926.0,7.07,0.1409,0,0,OVER_FORTY,7597
91984,18000.0,MORTGAGE,95000.0,13.53,0.1311,0,0,UNDER_FORTY,9820
106065,12000.0,MORTGAGE,65000.0,14.4,0.1777,0,1,OVER_FORTY,4735
99840,12800.0,RENT,96400.0,14.95,0.1849,0,0,OVER_FORTY,7414
110369,8000.0,MORTGAGE,70000.0,23.12,0.1409,0,1,UNDER_FORTY,4461
76766,2500.0,RENT,54000.0,14.16,0.1952,0,0,UNDER_FORTY,7933
87212,3600.0,RENT,35000.0,22.08,0.21,0,0,UNDER_FORTY,5496
94097,11000.0,MORTGAGE,112000.0,11.37,0.1114,0,0,OVER_FORTY,10063
73883,8000.0,OWN,31000.0,25.28,0.089,0,0,OVER_FORTY,10032
104309,12000.0,OWN,50000.0,9.84,0.1311,0,0,OVER_FORTY,7780
75031,5200.0,RENT,75000.0,12.02,0.079,0,0,UNDER_FORTY,7475
98729,6500.0,RENT,22000.0,13.34,0.1531,0,0,UNDER_FORTY,4950
73285,7000.0,RENT,53000.0,27.42,0.0971,0,0,UNDER_FORTY,8540
90745,12000.0,MORTGAGE,65000.0,4.91,0.1016,0,1,OVER_FORTY,6988
102633,8000.0,MORTGAGE,101000.0,20.23,0.0762,0,0,OVER_FORTY,13135
84918,8500.0,OWN,30000.0,13.88,0.089,0,1,UNDER_FORTY,7444
78197,9825.0,MORTGAGE,29120.0,15.08,0.1952,0,0,OVER_FORTY,5861
109470,4000.0,MORTGAGE,25000.0,22.29,0.1409,0,1,UNDER_FORTY,7536
98370,10000.0,MORTGAGE,78000.0,33.68,0.1531,0,0,UNDER_FORTY,8632
93055,4800.0,MORTGAGE,20000.0,16.24,0.079,0,0,OVER_FORTY,8145
100004,18000.0,MORTGAGE,47500.0,17.87,0.1212,0,0,OVER_FORTY,10579
93972,4000.0,MORTGAGE,110000.0,8.23,0.1311,0,0,OVER_FORTY,7232
90987,2400.0,RENT,60000.0,9.96,0.2049,0,1,UNDER_FORTY,8752
93183,4000.0,RENT,96000.0,8.24,0.1972,0,0,UNDER_FORTY,4400
81763,12000.0,MORTGAGE,52000.0,23.84,0.0603,0,0,UNDER_FORTY,9210
88520,15000.0,MORTGAGE,55000.0,16.25,0.1409,0,0,UNDER_FORTY,5223
97296,14675.0,MORTGAGE,40000.0,25.14,0.1311,0,1,UNDER_FORTY,10794
85383,15000.0,MORTGAGE,67600.0,10.9,0.1114,0,0,OVER_FORTY,8967
91454,16000.0,RENT,36000.0,23.37,0.1311,0,0,UNDER_FORTY,7322
75573,12000.0,MORTGAGE,48000.0,5.6,0.079,0,1,UNDER_FORTY,7110
90174,18000.0,RENT,95000.0,19.28,0.1409,0,1,OVER_FORTY,9575
81895,20000.0,MORTGAGE,55000.0,25.96,0.1114,0,0,UNDER_FORTY,7749
91822,14000.0,OWN,60000.0,25.98,0.1727,0,0,OVER_FORTY,7597
75244,14000.0,OWN,160000.0,9.53,0.1756,0,0,UNDER_FORTY,11736
104379,3200.0,MORTGAGE,53000.0,17.55,0.158,0,0,UNDER_FORTY,5376
76499,15000.0,OWN,38000.0,21.03,0.079,0,0,OVER_FORTY,13532
76664,15000.0,MORTGAGE,75000.0,6.72,0.0603,0,0,OVER_FORTY,12224
70417,8875.0,MORTGAGE,50666.0,30.06,0.1235,0,0,OVER_FORTY,7810
97706,8000.0,RENT,40000.0,31.83,0.1777,0,0,UNDER_FORTY,6349
87057,10000.0,MORTGAGE,77500.0,15.51,0.1777,0,0,UNDER_FORTY,7506
89628,17475.0,RENT,39000.0,22.46,0.158,0,0,UNDER_FORTY,7749
79864,5500.0,RENT,31000.0,21.91,0.1588,0,0,UNDER_FORTY,4919
81648,20000.0,MORTGAGE,85000.0,13.92,0.089,0,0,OVER_FORTY,9514
75774,5375.0,MORTGAGE,33586.0,14.11,0.079,0,0,OVER_FORTY,11858
94756,5000.0,MORTGAGE,75000.0,13.84,0.1849,0,0,OVER_FORTY,8053
80092,9600.0,RENT,69000.0,21.93,0.0971,0,0,OVER_FORTY,6502
112393,20000.0,MORTGAGE,110000.0,16.09,0.0762,0,0,OVER_FORTY,8084
96824,12000.0,MORTGAGE,62000.0,17.98,0.158,0,0,UNDER_FORTY,6136
86599,18500.0,MORTGAGE,52000.0,11.85,0.1016,0,0,UNDER_FORTY,6136
110372,4125.0,RENT,15000.0,13.6,0.2363,0,0,UNDER_FORTY,6411
107420,8000.0,OWN,24000.0,11.7,0.1433,0,0,OVER_FORTY,9118
93455,27050.0,MORTGAGE,100000.0,5.83,0.1311,0,0,UNDER_FORTY,6502
101771,15000.0,MORTGAGE,100000.0,11.78,0.1212,0,0,OVER_FORTY,9180
97635,6650.0,RENT,32500.0,20.71,0.1629,0,0,UNDER_FORTY,6806
73314,3000.0,RENT,16000.0,32.4,0.1305,0,0,UNDER_FORTY,3945
83575,16000.0,MORTGAGE,65000.0,8.91,0.1311,2,0,UNDER_FORTY,7780
76924,6000.0,MORTGAGE,102000.0,25.08,0.1305,1,0,UNDER_FORTY,8844
93074,9000.0,MORTGAGE,50960.0,13.99,0.1016,0,0,OVER_FORTY,5741
82386,8500.0,RENT,31000.0,30.54,0.1433,0,0,UNDER_FORTY,11309
77830,10000.0,RENT,55000.0,3.66,0.1825,0,0,UNDER_FORTY,3945
106757,16000.0,RENT,600000.0,1.51,0.089,0,0,UNDER_FORTY,8479
82173,9500.0,RENT,38000.0,9.92,0.1777,0,0,UNDER_FORTY,5802
107291,15350.0,RENT,36000.0,30.9,0.1905,0,1,UNDER_FORTY,5162
106076,9100.0,MORTGAGE,84600.0,20.74,0.1016,0,0,OVER_FORTY,12589
107253,6000.0,OWN,21700.0,26.21,0.1629,0,0,UNDER_FORTY,5376
76459,17000.0,MORTGAGE,91000.0,12.26,0.0603,0,0,OVER_FORTY,13350
73719,20000.0,MORTGAGE,190000.0,13.06,0.0762,0,0,UNDER_FORTY,12163
101692,13000.0,MORTGAGE,90000.0,9.87,0.0603,0,0,UNDER_FORTY,10794
84690,19125.0,MORTGAGE,94000.0,17.16,0.1212,0,0,OVER_FORTY,10916
79353,5000.0,MORTGAGE,37000.0,13.07,0.0603,0,0,OVER_FORTY,9940
109956,10000.0,RENT,39500.0,6.99,0.1629,0,0,UNDER_FORTY,5406
77679,8800.0,MORTGAGE,100200.0,24.07,0.1155,0,0,UNDER_FORTY,7780
86152,10800.0,MORTGAGE,50000.0,23.57,0.1777,0,1,UNDER_FORTY,7018
92763,29700.0,MORTGAGE,180000.0,14.65,0.158,0,1,OVER_FORTY,8693
83588,8000.0,MORTGAGE,43000.0,16.81,0.1016,0,0,UNDER_FORTY,7322
70143,16375.0,MORTGAGE,62500.0,25.22,0.1522,0,0,UNDER_FORTY,7232
86945,14000.0,MORTGAGE,51000.0,12.73,0.089,0,1,OVER_FORTY,11674
78813,10000.0,MORTGAGE,150000.0,6.57,0.1433,0,0,OVER_FORTY,8145
92409,20000.0,MORTGAGE,60000.0,20.4,0.1433,0,0,UNDER_FORTY,6319
98990,11700.0,MORTGAGE,43000.0,14.07,0.158,0,0,UNDER_FORTY,9728
72773,7000.0,RENT,92700.0,21.97,0.0662,0,0,UNDER_FORTY,7353
84189,16000.0,MORTGAGE,118000.0,11.31,0.1212,0,0,OVER_FORTY,10702
103059,11700.0,MORTGAGE,74500.0,19.15,0.1905,0,1,UNDER_FORTY,5892
71519,16000.0,RENT,47000.0,21.14,0.0971,0,0,OVER_FORTY,7657
106938,10800.0,MORTGAGE,41000.0,26.69,0.1212,0,0,OVER_FORTY,8449
89196,12000.0,RENT,40000.0,21.6,0.1114,0,1,UNDER_FORTY,5406
95543,2400.0,RENT,73500.0,5.84,0.0762,0,0,UNDER_FORTY,14050
84007,18400.0,OWN,55000.0,10.69,0.1016,0,0,OVER_FORTY,11067
77873,6000.0,MORTGAGE,54000.0,19.22,0.1756,0,0,OVER_FORTY,11097
75502,3000.0,MORTGAGE,72000.0,13.74,0.1155,0,0,UNDER_FORTY,6349
74972,8875.0,RENT,33000.0,27.09,0.1155,0,0,UNDER_FORTY,5284
101635,7500.0,MORTGAGE,43000.0,27.93,0.1875,0,0,UNDER_FORTY,7018
107305,17400.0,MORTGAGE,67000.0,31.72,0.158,0,0,UNDER_FORTY,9483
108137,15000.0,MORTGAGE,82000.0,14.2,0.089,0,0,OVER_FORTY,7322
76627,26300.0,MORTGAGE,74000.0,25.12,0.1235,0,0,OVER_FORTY,11067
75748,18000.0,MORTGAGE,42000.0,25.47,0.1155,0,1,OVER_FORTY,6957
79430,21000.0,MORTGAGE,89000.0,29.14,0.1155,0,0,UNDER_FORTY,4797
111787,8000.0,RENT,82000.0,10.5,0.089,0,0,UNDER_FORTY,7841
96307,17625.0,MORTGAGE,167961.0,15.94,0.1114,0,1,OVER_FORTY,13015
111827,16000.0,MORTGAGE,75000.0,8.3,0.1311,0,0,OVER_FORTY,8418
110656,7000.0,MORTGAGE,80000.0,3.75,0.1212,0,1,OVER_FORTY,6806
94628,4000.0,MORTGAGE,37956.0,5.25,0.1114,0,0,UNDER_FORTY,12954
70843,9750.0,MORTGAGE,51000.0,14.59,0.1885,0,0,UNDER_FORTY,6106
85944,10000.0,RENT,34000.0,20.22,0.1212,0,0,OVER_FORTY,10794
106389,5000.0,RENT,25000.0,9.12,0.1849,0,0,UNDER_FORTY,4858
87038,5000.0,MORTGAGE,35000.0,14.06,0.1016,0,0,UNDER_FORTY,4157
109641,12300.0,OWN,35500.0,18.73,0.1849,0,0,OVER_FORTY,11371
90047,20000.0,MORTGAGE,91716.0,11.73,0.1849,0,0,UNDER_FORTY,4675
71990,11250.0,MORTGAGE,120000.0,13.27,0.1825,0,0,OVER_FORTY,8298
81596,5000.0,MORTGAGE,80000.0,14.96,0.1629,0,0,OVER_FORTY,9879
111332,17500.0,RENT,65000.0,34.41,0.1409,0,1,UNDER_FORTY,10794
85094,3600.0,MORTGAGE,22000.0,8.51,0.1409,0,0,UNDER_FORTY,6592
73932,12300.0,RENT,48000.0,12.38,0.1678,0,0,OVER_FORTY,8084
101388,12000.0,MORTGAGE,55000.0,23.03,0.1311,0,0,UNDER_FORTY,7536
109261,7000.0,OWN,28000.0,19.46,0.1849,0,0,UNDER_FORTY,8206
72346,18000.0,RENT,50000.0,24.07,0.1155,0,1,UNDER_FORTY,5861
78438,15000.0,MORTGAGE,105000.0,10.18,0.1522,0,0,UNDER_FORTY,9667
95641,35000.0,MORTGAGE,85000.0,27.53,0.158,0,0,OVER_FORTY,7506
74582,9000.0,RENT,75000.0,17.03,0.089,0,0,UNDER_FORTY,7171
91552,4500.0,RENT,32000.0,6.11,0.1727,0,0,UNDER_FORTY,4858
76385,8500.0,RENT,35000.0,26.47,0.1235,0,0,OVER_FORTY,6258
79184,1800.0,MORTGAGE,48000.0,21.35,0.1433,0,0,OVER_FORTY,7018
89204,5000.0,RENT,24000.0,33.2,0.1629,0,0,UNDER_FORTY,5557
