id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,loan_status,age,credit_age
81094,10400.0,RENT,65000.0,16.49,0.1016,0,0,UNDER_FORTY,10579
82411,8400.0,RENT,85000.0,15.2,0.1433,0,0,UNDER_FORTY,8905
101822,2375.0,RENT,48000.0,23.72,0.21,0,0,UNDER_FORTY,5131
75448,15000.0,RENT,44000.0,8.54,0.0971,0,0,UNDER_FORTY,9302
83486,15000.0,MORTGAGE,45000.0,25.76,0.1114,0,0,OVER_FORTY,12163
84635,15000.0,RENT,37000.0,9.11,0.1905,0,0,UNDER_FORTY,9545
100801,17625.0,MORTGAGE,70000.0,33.91,0.1311,0,0,OVER_FORTY,9759
91159,6650.0,MORTGAGE,32800.0,32.2,0.1212,0,0,UNDER_FORTY,10001
86604,12000.0,MORTGAGE,65000.0,23.1,0.0662,0,0,OVER_FORTY,8663
91152,9000.0,OWN,40000.0,19.12,0.1905,0,0,OVER_FORTY,8814
98742,18000.0,RENT,70000.0,26.41,0.1016,0,0,UNDER_FORTY,5588
79154,13600.0,MORTGAGE,75000.0,16.96,0.1235,2,1,UNDER_FORTY,9910
87795,7750.0,RENT,45000.0,13.04,0.1875,0,1,UNDER_FORTY,8632
96947,6250.0,RENT,30000.0,6.6,0.1727,0,0,UNDER_FORTY,5162
109660,7200.0,MORTGAGE,59000.0,8.44,0.1433,1,1,OVER_FORTY,11097
77117,4375.0,OWN,23000.0,18.26,0.1952,0,1,UNDER_FORTY,6926
80380,17625.0,MORTGAGE,70000.0,27.39,0.0971,0,0,OVER_FORTY,5861
106152,7350.0,OWN,41000.0,17.39,0.1114,0,0,OVER_FORTY,9089
105958,5725.0,RENT,75000.0,17.95,0.1531,0,0,UNDER_FORTY,7263
97488,15000.0,RENT,80000.0,29.54,0.1727,0,0,OVER_FORTY,14293
88117,6500.0,MORTGAGE,84100.0,12.19,0.1433,0,0,UNDER_FORTY,7383
75823,4000.0,RENT,67954.0,6.0,0.1433,0,0,UNDER_FORTY,5131
86303,24000.0,MORTGAGE,84000.0,12.37,0.079,0,0,UNDER_FORTY,7506
86537,6000.0,OWN,25000.0,15.36,0.1114,0,0,OVER_FORTY,8267
70147,9500.0,RENT,50000.0,17.3,0.1064,0,0,UNDER_FORTY,9363
72681,14400.0,MORTGAGE,85000.0,15.71,0.1064,0,0,UNDER_FORTY,5953
101421,25000.0,MORTGAGE,150000.0,9.84,0.1727,0,0,OVER_FORTY,8237
102159,7000.0,RENT,48000.0,12.15,0.1629,0,1,UNDER_FORTY,4096
86719,10000.0,RENT,50000.0,23.98,0.1629,0,0,UNDER_FORTY,4888
86737,10000.0,MORTGAGE,80000.0,13.08,0.1114,0,0,OVER_FORTY,11705
83775,7200.0,MORTGAGE,107000.0,28.33,0.2049,0,1,UNDER_FORTY,7383
97503,8575.0,MORTGAGE,35000.0,10.9,0.1311,0,0,UNDER_FORTY,7171
76234,4800.0,RENT,31000.0,31.43,0.208,0,1,OVER_FORTY,8387
101159,5600.0,RENT,69000.0,15.72,0.0662,0,0,UNDER_FORTY,9455
98279,10000.0,MORTGAGE,65000.0,13.5,0.1311,0,0,OVER_FORTY,9118
75982,18000.0,MORTGAGE,68000.0,17.95,0.1235,0,0,OVER_FORTY,7018
90767,15250.0,OWN,43000.0,17.0,0.1212,0,0,OVER_FORTY,8022
101853,5000.0,RENT,35000.0,25.44,0.2149,0,1,OVER_FORTY,6196
76552,6625.0,MORTGAGE,42000.0,3.51,0.1235,0,1,UNDER_FORTY,5983
78330,19800.0,MORTGAGE,93823.0,10.0,0.1235,0,0,UNDER_FORTY,8997
106226,8000.0,RENT,25000.0,27.98,0.1629,0,1,UNDER_FORTY,5741
95451,2600.0,MORTGAGE,26500.0,20.11,0.1629,0,0,UNDER_FORTY,7475
90708,10050.0,MORTGAGE,30000.0,19.36,0.1212,0,0,UNDER_FORTY,7902
99795,5000.0,RENT,117000.0,12.88,0.2049,0,0,OVER_FORTY,10489
85520,15000.0,RENT,78000.0,10.23,0.1114,0,0,OVER_FORTY,5588
95559,12000.0,MORTGAGE,58000.0,6.56,0.089,0,0,UNDER_FORTY,8175
81422,14400.0,RENT,85000.0,21.06,0.1311,0,0,UNDER_FORTY,6075
106699,11400.0,MORTGAGE,78000.0,24.08,0.1016,0,0,OVER_FORTY,11524
91056,22675.0,OWN,58789.52,16.68,0.1727,0,1,UNDER_FORTY,10001
84928,11000.0,MORTGAGE,48600.0,19.21,0.1212,0,0,OVER_FORTY,11889
98601,10000.0,MORTGAGE,60000.0,6.28,0.0762,0,0,UNDER_FORTY,10397
83238,25000.0,MORTGAGE,160000.0,11.81,0.1311,0,1,OVER_FORTY,13319
93426,11325.0,OWN,34000.0,22.8,0.1972,0,1,UNDER_FORTY,11462
75855,9600.0,RENT,68000.0,4.15,0.1235,0,0,UNDER_FORTY,7902
92213,10000.0,MORTGAGE,90000.0,13.16,0.1629,0,1,OVER_FORTY,6988
89105,2000.0,RENT,45200.0,24.11,0.1905,0,0,OVER_FORTY,7353
107060,18000.0,MORTGAGE,100000.0,11.29,0.0762,0,0,UNDER_FORTY,8479
94900,6400.0,RENT,52000.0,23.86,0.1311,0,0,UNDER_FORTY,7933
104850,4000.0,OWN,30000.0,11.92,0.158,0,0,OVER_FORTY,7749
78156,13500.0,MORTGAGE,61027.0,12.78,0.1522,0,0,UNDER_FORTY,7749
105582,10000.0,RENT,90000.0,9.44,0.1409,0,0,UNDER_FORTY,5284
100867,35000.0,OWN,102000.0,24.65,0.1727,0,0,OVER_FORTY,13532
97373,7000.0,MORTGAGE,75192.0,19.79,0.1409,0,0,UNDER_FORTY,8022
111569,10000.0,RENT,38000.0,16.14,0.1114,0,0,UNDER_FORTY,8449
76997,9750.0,RENT,40000.0,3.21,0.1756,0,0,UNDER_FORTY,4066
77996,5000.0,OWN,31000.0,13.9,0.1064,0,0,UNDER_FORTY,8053
110247,15000.0,RENT,78000.0,18.14,0.1212,0,0,UNDER_FORTY,8449
105434,8400.0,MORTGAGE,120000.0,20.39,0.1114,0,0,OVER_FORTY,11036
107690,9775.0,MORTGAGE,58500.0,14.73,0.1212,0,0,UNDER_FORTY,6745
83366,12000.0,MORTGAGE,103000.0,17.56,0.1114,0,0,OVER_FORTY,20016
84374,8875.0,MORTGAGE,26000.0,15.42,0.079,0,0,UNDER_FORTY,15115
81454,4000.0,MORTGAGE,75000.0,5.5,0.1212,0,0,OVER_FORTY,8267
102657,13000.0,RENT,50000.0,17.04,0.1114,0,0,OVER_FORTY,9698
70912,8000.0,RENT,93000.0,4.01,0.208,0,0,UNDER_FORTY,8359
98822,15000.0,RENT,95000.0,10.18,0.1629,0,0,UNDER_FORTY,6045
80587,6000.0,MORTGAGE,40000.0,17.71,0.1756,0,0,OVER_FORTY,10610
94631,14950.0,RENT,77500.0,12.71,0.1212,0,0,OVER_FORTY,8022
83614,3000.0,MORTGAGE,146000.0,16.18,0.1212,0,0,OVER_FORTY,7657
105703,9250.0,MORTGAGE,28440.0,28.86,0.1629,0,0,UNDER_FORTY,7444
86263,11325.0,RENT,33000.0,24.33,0.1212,0,0,UNDER_FORTY,6441
85852,14000.0,RENT,63000.0,10.04,0.1531,0,0,UNDER_FORTY,9394
106614,7000.0,MORTGAGE,85000.0,12.07,0.0603,0,0,OVER_FORTY,7810
109905,13000.0,MORTGAGE,55566.0,23.86,0.1849,0,0,UNDER_FORTY,7079
82710,15000.0,MORTGAGE,95000.0,26.9,0.1016,0,0,OVER_FORTY,11128
96005,22800.0,MORTGAGE,85000.0,10.62,0.1311,0,0,UNDER_FORTY,6533
76009,5375.0,RENT,22000.0,29.45,0.1155,0,1,UNDER_FORTY,4858
85098,3300.0,MORTGAGE,68000.0,7.87,0.1016,0,0,OVER_FORTY,10154
98755,12000.0,MORTGAGE,74000.0,20.8,0.1531,0,0,UNDER_FORTY,5496
111714,21000.0,MORTGAGE,300000.0,29.54,0.089,0,0,UNDER_FORTY,8267
105968,3625.0,RENT,35000.0,27.15,0.1905,0,0,UNDER_FORTY,4766
77726,7000.0,MORTGAGE,36369.96,24.55,0.1825,0,0,UNDER_FORTY,7657
93965,10000.0,MORTGAGE,70000.0,19.1,0.1016,0,0,UNDER_FORTY,12316
99288,13600.0,MORTGAGE,65000.0,23.15,0.1531,0,0,UNDER_FORTY,5406
106048,16000.0,MORTGAGE,55000.0,16.71,0.1777,0,0,UNDER_FORTY,10763
79762,16000.0,MORTGAGE,94000.0,17.17,0.1588,0,0,UNDER_FORTY,6411
95919,21000.0,MORTGAGE,107000.0,8.36,0.0762,0,0,UNDER_FORTY,7353
72614,35000.0,MORTGAGE,167000.0,25.65,0.1588,0,0,UNDER_FORTY,8418
104104,6000.0,RENT,30000.0,30.76,0.2295,0,0,UNDER_FORTY,9667
101265,28000.0,RENT,90000.0,22.33,0.1433,0,0,OVER_FORTY,10944
75871,12000.0,MORTGAGE,63000.0,23.77,0.1825,0,1,OVER_FORTY,14111
103588,9600.0,RENT,73000.0,12.58,0.158,0,1,OVER_FORTY,7141
82430,6625.0,MORTGAGE,33000.0,5.27,0.1905,0,1,UNDER_FORTY,4827
82884,10000.0,MORTGAGE,42000.0,22.33,0.0762,0,0,UNDER_FORTY,12377
109271,9600.0,MORTGAGE,57000.0,26.0,0.1531,0,0,UNDER_FORTY,7963
95983,20000.0,RENT,130000.0,11.36,0.0603,0,0,UNDER_FORTY,8602
74041,12000.0,RENT,48000.0,7.65,0.1155,0,0,UNDER_FORTY,9149
76235,5000.0,RENT,41000.0,18.67,0.1756,0,0,UNDER_FORTY,6196
87408,10000.0,MORTGAGE,40000.0,2.32,0.0762,0,0,OVER_FORTY,6167
80248,15000.0,RENT,53040.0,14.91,0.0971,0,0,UNDER_FORTY,12742
92813,6300.0,RENT,31605.0,9.45,0.1212,0,0,UNDER_FORTY,5223
88023,16000.0,MORTGAGE,51000.0,22.47,0.1409,0,0,OVER_FORTY,10428
93021,15000.0,MORTGAGE,48000.0,23.95,0.1114,0,0,UNDER_FORTY,8905
80414,12000.0,MORTGAGE,40000.0,24.27,0.0762,0,1,OVER_FORTY,11250
73826,15000.0,MORTGAGE,100000.0,8.5,0.1305,0,0,OVER_FORTY,9363
110039,17325.0,RENT,40000.0,24.45,0.1972,0,0,UNDER_FORTY,6014
106502,3000.0,RENT,45000.0,14.91,0.1727,0,0,UNDER_FORTY,4980
94030,9600.0,RENT,80000.0,16.13,0.1849,0,0,UNDER_FORTY,4522
107944,16400.0,MORTGAGE,65000.0,16.71,0.1433,0,0,OVER_FORTY,12801
94106,20000.0,RENT,80000.0,4.54,0.1409,0,0,UNDER_FORTY,5892
108096,18000.0,RENT,65000.0,22.31,0.1016,0,0,UNDER_FORTY,14933
94016,4800.0,RENT,85000.0,14.75,0.158,0,1,UNDER_FORTY,9149
107454,8400.0,MORTGAGE,84000.0,26.99,0.0762,0,0,UNDER_FORTY,11097
101741,5000.0,MORTGAGE,99000.0,17.97,0.1727,0,0,OVER_FORTY,8114
107628,12000.0,MORTGAGE,45000.0,9.13,0.1212,0,0,UNDER_FORTY,7536
108491,5000.0,MORTGAGE,75000.0,19.89,0.158,0,0,UNDER_FORTY,6349
74655,9000.0,RENT,175000.0,6.73,0.0971,0,0,UNDER_FORTY,10185
91522,12000.0,RENT,57000.0,20.8,0.1875,0,0,UNDER_FORTY,7110
104670,8000.0,MORTGAGE,60000.0,21.16,0.158,0,0,UNDER_FORTY,6592
100730,12000.0,RENT,40000.0,9.3,0.1629,0,0,UNDER_FORTY,6745
89760,15850.0,OWN,148000.0,4.8,0.1114,0,0,OVER_FORTY,9879
97547,5500.0,MORTGAGE,25000.0,11.86,0.1629,0,1,UNDER_FORTY,4706
92788,10000.0,RENT,32175.0,8.65,0.1849,0,0,UNDER_FORTY,9575
100081,27300.0,MORTGAGE,62000.0,29.34,0.1016,0,0,OVER_FORTY,7810
110143,11450.0,RENT,63897.0,13.28,0.1433,0,0,UNDER_FORTY,6227
76744,12000.0,RENT,48000.0,8.98,0.0971,0,0,UNDER_FORTY,5953
69094,15000.0,MORTGAGE,68000.0,24.02,0.1064,0,0,OVER_FORTY,7810
81074,10000.0,RENT,90000.0,7.64,0.0662,0,0,UNDER_FORTY,7414
91566,7500.0,RENT,38000.0,7.14,0.1777,0,0,UNDER_FORTY,4188
101050,3000.0,RENT,20000.0,29.1,0.1531,0,0,UNDER_FORTY,12589
109659,13500.0,MORTGAGE,125000.0,11.06,0.1433,0,0,OVER_FORTY,8206
107598,15000.0,MORTGAGE,67200.0,24.84,0.21,0,0,OVER_FORTY,7567
107604,12000.0,MORTGAGE,85000.0,16.88,0.0762,0,0,UNDER_FORTY,5284
80255,20000.0,MORTGAGE,130000.0,16.91,0.089,0,0,UNDER_FORTY,7353
72911,13475.0,RENT,45558.0,32.62,0.1305,0,0,UNDER_FORTY,6653
87631,8000.0,RENT,78000.0,1.37,0.1727,0,1,OVER_FORTY,7872
102140,10000.0,RENT,35000.0,5.49,0.1972,0,0,UNDER_FORTY,5771
78282,1000.0,MORTGAGE,110000.0,22.55,0.0971,0,0,UNDER_FORTY,10213
72008,6000.0,OWN,40488.0,21.99,0.1064,0,0,OVER_FORTY,9820
111963,10000.0,MORTGAGE,45000.0,8.77,0.1114,0,0,UNDER_FORTY,8298
98662,6850.0,RENT,40400.0,12.8,0.1905,0,0,OVER_FORTY,7628
85752,3775.0,RENT,43000.0,9.71,0.1531,0,1,UNDER_FORTY,10213
76835,8000.0,MORTGAGE,155000.0,17.33,0.1952,0,0,OVER_FORTY,6988
78940,18000.0,MORTGAGE,100000.0,19.85,0.1235,0,0,OVER_FORTY,11309
80766,10000.0,MORTGAGE,50000.0,10.18,0.158,0,0,UNDER_FORTY,8724
94112,17000.0,MORTGAGE,60000.0,18.22,0.0662,0,0,UNDER_FORTY,12377
111131,3000.0,RENT,36000.0,25.37,0.1905,0,1,UNDER_FORTY,6806
96063,15000.0,MORTGAGE,65000.0,14.07,0.1114,0,0,OVER_FORTY,7994
87781,15250.0,MORTGAGE,94736.98,3.22,0.0662,0,0,UNDER_FORTY,6988
93316,8000.0,MORTGAGE,52000.0,7.52,0.1016,0,0,UNDER_FORTY,5741
109221,21250.0,RENT,48000.0,27.4,0.1433,0,0,UNDER_FORTY,7933
109629,13200.0,OWN,50000.0,13.13,0.1311,0,0,UNDER_FORTY,6227
102826,10000.0,RENT,75000.0,6.69,0.1727,0,0,UNDER_FORTY,8967
98921,10000.0,OWN,90000.0,10.12,0.0662,0,0,OVER_FORTY,11736
109297,14400.0,OWN,67000.0,11.48,0.1409,0,0,UNDER_FORTY,10975
78019,9500.0,MORTGAGE,60000.0,15.18,0.1885,0,0,UNDER_FORTY,11036
109423,28000.0,MORTGAGE,220000.0,8.91,0.0762,0,0,OVER_FORTY,12377
102519,6000.0,MORTGAGE,65000.0,2.14,0.1016,0,0,UNDER_FORTY,7444
73341,10000.0,RENT,75000.0,13.1,0.1064,0,1,UNDER_FORTY,12801
99889,10000.0,RENT,39000.0,28.52,0.1433,0,0,UNDER_FORTY,7719
104037,15875.0,RENT,36000.0,20.5,0.158,0,0,OVER_FORTY,6227
105431,3000.0,MORTGAGE,28000.0,3.56,0.1629,0,0,UNDER_FORTY,7383
97241,21575.0,RENT,55000.0,9.57,0.1433,0,0,UNDER_FORTY,6806
90221,24600.0,MORTGAGE,68000.0,12.26,0.1114,0,0,UNDER_FORTY,7536
105671,7500.0,MORTGAGE,112500.0,22.24,0.089,0,0,UNDER_FORTY,9848
96467,14000.0,RENT,40000.0,24.87,0.1016,0,0,UNDER_FORTY,5588
86242,7200.0,RENT,100000.0,10.18,0.1311,0,0,UNDER_FORTY,11281
76640,15000.0,MORTGAGE,44824.0,16.38,0.1825,0,1,UNDER_FORTY,4827
83944,6075.0,OWN,21238.8,20.23,0.1016,0,0,UNDER_FORTY,13593
74944,10000.0,MORTGAGE,40000.0,14.13,0.1235,0,0,UNDER_FORTY,6957
87456,9450.0,RENT,27583.0,9.27,0.1212,0,0,OVER_FORTY,13319
79416,14600.0,RENT,50000.0,24.08,0.1522,0,0,UNDER_FORTY,5437
90841,16000.0,MORTGAGE,51240.0,13.09,0.1212,0,1,UNDER_FORTY,9667
98935,21000.0,MORTGAGE,140000.0,17.42,0.0603,0,0,UNDER_FORTY,7749
104195,9600.0,MORTGAGE,75000.0,10.19,0.1114,0,1,UNDER_FORTY,6258
105182,11500.0,RENT,35000.0,32.81,0.1727,0,1,UNDER_FORTY,5649
72977,16000.0,RENT,50000.0,27.34,0.1368,0,0,UNDER_FORTY,13258
94359,12000.0,MORTGAGE,80000.0,15.78,0.1905,0,0,UNDER_FORTY,6898
91569,10000.0,RENT,68000.0,14.77,0.1531,0,0,OVER_FORTY,6957
98667,12000.0,MORTGAGE,95000.0,13.16,0.158,0,0,UNDER_FORTY,6837
110541,12175.0,MORTGAGE,35000.0,12.31,0.1409,0,0,OVER_FORTY,7291
99981,8875.0,RENT,35000.0,7.47,0.1849,0,0,UNDER_FORTY,4827
102627,12000.0,RENT,55000.0,28.5,0.1905,0,0,UNDER_FORTY,7688
81789,5000.0,MORTGAGE,55000.0,15.4,0.0603,0,0,OVER_FORTY,7780
87186,35000.0,MORTGAGE,285000.0,20.65,0.1629,0,0,OVER_FORTY,16241
85902,25975.0,RENT,58000.0,30.33,0.1433,0,1,OVER_FORTY,10275
84199,9925.0,MORTGAGE,28980.0,23.52,0.0762,0,0,UNDER_FORTY,14050
101081,14000.0,RENT,68000.0,12.16,0.1531,0,0,UNDER_FORTY,11950
93051,13250.0,MORTGAGE,60000.0,24.55,0.158,0,0,UNDER_FORTY,6349
91030,15500.0,MORTGAGE,120000.0,8.48,0.1114,0,0,UNDER_FORTY,7963
106720,10075.0,MORTGAGE,56000.0,12.21,0.158,0,0,OVER_FORTY,8418
88214,1200.0,RENT,35000.0,2.26,0.1433,0,0,UNDER_FORTY,5649
87226,24000.0,OWN,89873.0,19.57,0.1114,0,0,UNDER_FORTY,10824
97966,8500.0,MORTGAGE,55000.0,19.61,0.158,0,0,OVER_FORTY,7902
104123,13000.0,MORTGAGE,95000.0,19.62,0.0662,0,0,UNDER_FORTY,7383
77940,4000.0,RENT,39000.0,8.52,0.1305,0,0,UNDER_FORTY,7628
79919,2150.0,MORTGAGE,45000.0,6.88,0.1825,0,0,OVER_FORTY,9210
76102,17500.0,MORTGAGE,63000.0,7.09,0.0662,0,0,OVER_FORTY,7506
77128,6250.0,RENT,55000.0,14.49,0.1885,0,0,OVER_FORTY,10824
95761,18000.0,MORTGAGE,100000.0,3.91,0.1016,0,0,OVER_FORTY,7322
77168,18000.0,MORTGAGE,135000.0,5.86,0.0971,0,0,UNDER_FORTY,7202
76907,10000.0,OWN,109636.0,12.7,0.1305,0,0,UNDER_FORTY,8267
68644,13200.0,RENT,68000.0,16.04,0.1588,0,0,UNDER_FORTY,6684
87451,8000.0,MORTGAGE,60000.0,11.7,0.1212,0,0,OVER_FORTY,7232
106233,35000.0,MORTGAGE,138000.0,16.1,0.1629,0,0,OVER_FORTY,13472
82623,7500.0,RENT,24000.0,18.65,0.1433,0,1,UNDER_FORTY,4827
87553,20000.0,MORTGAGE,80000.0,19.22,0.089,0,0,UNDER_FORTY,8145
107780,11500.0,MORTGAGE,33000.0,13.86,0.1114,0,1,UNDER_FORTY,8905
78010,8000.0,MORTGAGE,50000.0,19.32,0.1825,0,1,UNDER_FORTY,9606
97137,14000.0,RENT,111000.0,1.31,0.1875,0,0,OVER_FORTY,7383
106158,35000.0,MORTGAGE,96000.0,12.05,0.1311,0,0,OVER_FORTY,9820
80242,9450.0,RENT,45000.0,24.84,0.1235,0,0,OVER_FORTY,9789
112164,8275.0,RENT,45000.0,5.71,0.1531,0,0,UNDER_FORTY,4950
91284,11850.0,RENT,133400.0,14.45,0.1629,0,0,UNDER_FORTY,7291
109040,24000.0,MORTGAGE,100000.0,13.42,0.089,0,0,UNDER_FORTY,5345
110046,10000.0,MORTGAGE,69879.0,19.02,0.1433,0,0,OVER_FORTY,5437
104409,5000.0,MORTGAGE,43000.0,11.55,0.1849,0,1,OVER_FORTY,6867
77307,9750.0,OWN,30000.0,7.93,0.1756,0,0,UNDER_FORTY,5131
105344,5000.0,MORTGAGE,34000.0,7.31,0.1875,0,0,OVER_FORTY,5376
104905,12700.0,OWN,46996.0,14.63,0.1409,0,0,UNDER_FORTY,9302
75939,4450.0,OWN,15500.0,20.04,0.1756,0,1,UNDER_FORTY,5162
105190,14400.0,RENT,55000.0,26.49,0.1531,0,0,UNDER_FORTY,5680
106016,12000.0,MORTGAGE,44000.0,24.55,0.1531,0,0,OVER_FORTY,6837
101016,5250.0,MORTGAGE,18030.0,20.0,0.1777,0,0,UNDER_FORTY,5345
90306,5000.0,RENT,73000.0,17.51,0.1905,0,0,UNDER_FORTY,8663
70111,24000.0,MORTGAGE,120000.0,0.73,0.0662,0,0,OVER_FORTY,6227
107536,10000.0,MORTGAGE,43299.0,26.16,0.1212,0,0,OVER_FORTY,7933
83720,19725.0,MORTGAGE,170000.0,26.55,0.1016,0,0,UNDER_FORTY,9971
91735,6000.0,MORTGAGE,63000.0,14.3,0.1311,0,0,UNDER_FORTY,19802
76906,6000.0,RENT,56000.0,9.24,0.1522,0,0,OVER_FORTY,7597
110960,24000.0,MORTGAGE,177000.0,12.77,0.089,0,0,UNDER_FORTY,10671
90062,14400.0,MORTGAGE,54000.0,26.62,0.1311,0,0,UNDER_FORTY,6653
93868,4500.0,RENT,58000.0,4.49,0.1212,0,0,OVER_FORTY,5162
91214,17475.0,MORTGAGE,60000.0,16.06,0.1212,0,0,UNDER_FORTY,7444
82636,30000.0,MORTGAGE,115000.0,7.92,0.1016,0,0,OVER_FORTY,12071
69853,30000.0,RENT,100000.0,16.9,0.1522,0,0,UNDER_FORTY,5376
85234,8000.0,MORTGAGE,75000.0,12.18,0.1972,0,0,OVER_FORTY,5861
103661,11000.0,RENT,47025.0,15.08,0.0762,0,0,UNDER_FORTY,6533
81720,10000.0,RENT,60000.0,12.64,0.1016,0,1,UNDER_FORTY,6837
91425,13225.0,RENT,52000.0,25.57,0.21,0,1,UNDER_FORTY,7810
79407,12000.0,MORTGAGE,53900.0,19.5,0.1368,0,0,OVER_FORTY,6502
107964,10000.0,MORTGAGE,50000.0,12.38,0.1016,0,0,UNDER_FORTY,10275
107432,21000.0,MORTGAGE,200000.0,17.58,0.1212,0,0,UNDER_FORTY,10489
102570,16000.0,MORTGAGE,53000.0,10.17,0.1409,0,1,UNDER_FORTY,10610
95903,12000.0,RENT,75000.0,12.13,0.1114,0,0,UNDER_FORTY,15723
91203,29700.0,RENT,110000.0,14.53,0.1531,0,0,UNDER_FORTY,7414
106449,2000.0,OWN,40000.0,15.51,0.1311,0,0,OVER_FORTY,7232
102690,14500.0,RENT,49600.0,23.98,0.1114,0,0,OVER_FORTY,8237
73585,21000.0,MORTGAGE,89000.0,27.4,0.1155,0,0,UNDER_FORTY,10213
90310,10000.0,RENT,30000.0,26.92,0.1114,0,0,UNDER_FORTY,7018
78958,15000.0,RENT,90000.0,9.93,0.1756,0,0,UNDER_FORTY,4766
83969,8950.0,MORTGAGE,28440.0,17.09,0.1114,0,0,UNDER_FORTY,8449
91638,15000.0,MORTGAGE,70000.0,16.59,0.1409,0,0,UNDER_FORTY,9058
76010,18200.0,MORTGAGE,51000.0,19.13,0.1522,0,0,OVER_FORTY,13046
109110,11500.0,MORTGAGE,34000.0,22.94,0.1531,0,0,UNDER_FORTY,6837
85780,10000.0,RENT,63000.0,8.78,0.1212,0,0,UNDER_FORTY,4950
