id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status,probability,score
67430,15200.0,MORTGAGE,105000.0,3.42,0.089,0,8663,UNDER_FORTY,0,0.2758085751737853,0
67454,17050.0,RENT,72000.0,15.27,0.1155,0,14812,UNDER_FORTY,0,0.4612849749056214,0
67471,28000.0,MORTGAGE,132000.0,15.38,0.1588,0,6533,UNDER_FORTY,0,0.47888774432400394,0
67497,6075.0,RENT,22500.0,12.53,0.2031,0,5072,UNDER_FORTY,0,0.732562790738513,1
67510,4200.0,OWN,62400.0,33.36,0.1522,0,6960,UNDER_FORTY,0,0.5518118301812897,0
67618,18000.0,MORTGAGE,168000.0,25.37,0.1368,0,12620,OVER_FORTY,0,0.42405735423884133,0
67645,9000.0,MORTGAGE,45000.0,17.97,0.1522,0,9060,UNDER_FORTY,0,0.5736445439868572,0
67648,32000.0,MORTGAGE,80005.0,21.99,0.1952,0,10369,UNDER_FORTY,0,0.642007296799442,1
67651,2000.0,RENT,43000.0,20.48,0.1588,0,10155,UNDER_FORTY,0,0.5856908078681423,0
67704,8000.0,MORTGAGE,135000.0,5.13,0.0971,0,11738,UNDER_FORTY,0,0.27007021539452986,0
67738,6500.0,RENT,110000.0,11.92,0.222,0,7538,UNDER_FORTY,1,0.6036266615612533,0
67754,3000.0,OWN,54600.0,18.86,0.208,0,6260,UNDER_FORTY,0,0.6318631580948941,1
67759,15000.0,RENT,67000.0,20.72,0.1305,0,11616,OVER_FORTY,0,0.519813294452142,0
67777,11400.0,MORTGAGE,42500.0,17.11,0.1885,0,5164,UNDER_FORTY,1,0.6496687978783576,1
67820,17500.0,MORTGAGE,91000.0,6.57,0.0971,0,5042,OVER_FORTY,0,0.3168263937198123,0
67821,4000.0,MORTGAGE,90000.0,25.19,0.1755999999999999,0,7721,UNDER_FORTY,1,0.5394626835598497,0
67825,6000.0,MORTGAGE,60000.0,20.32,0.1678,0,6107,UNDER_FORTY,1,0.5638413423177159,0
67836,10000.0,RENT,40000.0,12.09,0.1952,0,6077,OVER_FORTY,1,0.6756707004177667,1
67849,14000.0,MORTGAGE,205000.0,19.35,0.0762,0,9912,OVER_FORTY,0,0.21103184252732593,0
67880,15000.0,RENT,95000.0,15.76,0.1755999999999999,0,6929,OVER_FORTY,0,0.5631888462330873,0
67883,8400.0,RENT,40000.0,10.17,0.1235,0,5499,UNDER_FORTY,0,0.5038452352991529,0
67947,2000.0,RENT,36000.0,14.17,0.2031,0,4464,UNDER_FORTY,1,0.6622497846463733,1
67961,25000.0,MORTGAGE,242000.0,11.86,0.1433,0,11646,UNDER_FORTY,0,0.37020617302758085,0
68000,6250.0,RENT,34000.0,22.52,0.1368,0,3854,UNDER_FORTY,0,0.578192759005694,0
68009,4150.0,MORTGAGE,54000.0,13.4,0.1064,0,9394,OVER_FORTY,0,0.3946029838355633,0
68060,1400.0,RENT,63000.0,18.78,0.208,0,9213,OVER_FORTY,1,0.6244932410741213,1
68074,17625.0,MORTGAGE,40000.0,25.89,0.1885,0,5772,UNDER_FORTY,0,0.689327921646734,1
68088,8600.0,RENT,45000.0,31.52,0.1155,0,7294,OVER_FORTY,0,0.5302475770158573,0
68097,12800.0,RENT,95000.0,22.64,0.1064,0,6898,UNDER_FORTY,0,0.3995298343194999,0
68112,9150.0,RENT,27000.0,18.9,0.089,0,6868,UNDER_FORTY,0,0.46763385636149635,0
68124,8000.0,RENT,39500.0,17.27,0.1064,0,8602,OVER_FORTY,0,0.47950739418089566,0
68156,8875.0,MORTGAGE,59386.0,18.51,0.1588,0,11343,UNDER_FORTY,0,0.5615557684590494,0
68163,4800.0,MORTGAGE,88000.0,24.85,0.1825,0,6990,OVER_FORTY,0,0.5586063940514381,0
68177,5000.0,RENT,65000.0,5.58,0.1825,0,6168,UNDER_FORTY,0,0.5636305131237618,0
68178,8000.0,OWN,86000.0,6.82,0.2031,0,11373,UNDER_FORTY,1,0.5753738228521716,0
68185,9600.0,RENT,94000.0,1.1,0.0603,0,3946,UNDER_FORTY,0,0.1864443562590318,0
68187,2000.0,OWN,48000.0,23.25,0.1952,0,4280,UNDER_FORTY,0,0.6177484143781751,0
68211,6625.0,RENT,40196.0,24.45,0.079,0,7202,UNDER_FORTY,0,0.3891816274515837,0
68214,3000.0,RENT,18000.0,15.2,0.1885,0,4311,UNDER_FORTY,0,0.7193081669630454,1
68218,18825.0,MORTGAGE,42000.0,16.2,0.1064,0,8786,OVER_FORTY,0,0.4698570185510611,0
68225,12000.0,RENT,65000.0,23.04,0.1825,0,8694,OVER_FORTY,0,0.6376216615218421,1
68240,9000.0,RENT,72200.0,6.25,0.1755999999999999,0,7841,OVER_FORTY,0,0.5586061492795149,0
68262,12000.0,OWN,55000.0,8.88,0.0603,0,12255,OVER_FORTY,0,0.246475979067981,0
68275,6700.0,MORTGAGE,64000.0,25.84,0.1522,0,7476,UNDER_FORTY,0,0.5421803015997546,0
68306,10000.0,RENT,64940.0,23.73,0.1433,0,6868,UNDER_FORTY,0,0.5447195282099172,0
68311,33000.0,MORTGAGE,90000.0,24.06,0.1678,0,7538,OVER_FORTY,0,0.5749721094872154,0
68331,10000.0,MORTGAGE,75000.0,8.37,0.1155,0,14965,OVER_FORTY,0,0.4019904119392091,0
68348,10000.0,MORTGAGE,50000.0,13.37,0.1522,0,7082,OVER_FORTY,0,0.5472810222950713,0
68350,20000.0,MORTGAGE,71000.0,20.45,0.1305,0,9029,OVER_FORTY,0,0.49255476294767453,0
68357,19000.0,MORTGAGE,102000.0,14.04,0.1064,0,8816,UNDER_FORTY,0,0.36219061102846795,0
68369,18000.0,RENT,175000.0,9.79,0.1155,0,8571,UNDER_FORTY,0,0.33800047727828764,0
68375,10000.0,MORTGAGE,66000.0,12.89,0.0662,0,7447,OVER_FORTY,0,0.2510102006787108,0
68379,14400.0,RENT,115000.0,18.13,0.1678,0,13685,OVER_FORTY,1,0.5414809591701085,0
68401,10000.0,RENT,44000.0,19.96,0.1885,0,5256,UNDER_FORTY,0,0.6704747630408427,1
68439,17500.0,MORTGAGE,65000.0,16.65,0.1064,0,7476,UNDER_FORTY,0,0.4149590631520124,0
68466,15000.0,MORTGAGE,38000.0,16.8,0.1305,0,8147,UNDER_FORTY,0,0.5473587394353844,0
68471,2400.0,MORTGAGE,125000.0,7.42,0.1755999999999999,0,11677,UNDER_FORTY,0,0.44603654068292403,0
68474,35000.0,RENT,170000.0,9.47,0.1235,0,10916,UNDER_FORTY,0,0.38248187616473084,0
68491,25000.0,MORTGAGE,119600.0,2.07,0.089,0,7841,OVER_FORTY,0,0.26970633098069,0
68492,9500.0,MORTGAGE,60828.92,29.75,0.1522,0,6807,OVER_FORTY,1,0.5662406721840777,0
68503,4750.0,MORTGAGE,40392.0,18.57,0.1678,0,9578,UNDER_FORTY,0,0.6068381240225861,0
68517,10000.0,MORTGAGE,38000.0,22.89,0.089,0,8390,OVER_FORTY,0,0.42169274327675194,0
68528,1675.0,RENT,65000.0,18.46,0.2115,0,11769,OVER_FORTY,0,0.63493245841524,1
68529,8325.0,OWN,40000.0,27.21,0.1588,0,7325,OVER_FORTY,0,0.6205680899178865,0
68532,14000.0,RENT,53400.0,12.6,0.1433,0,7141,UNDER_FORTY,0,0.547375238061597,0
68539,3000.0,MORTGAGE,35000.0,4.25,0.1305,0,7964,OVER_FORTY,0,0.4796071559738993,0
68543,18000.0,RENT,70000.0,25.42,0.1235,0,5560,UNDER_FORTY,0,0.4993516343691568,0
68557,18000.0,MORTGAGE,50000.0,21.84,0.0662,0,8512,UNDER_FORTY,0,0.312026758709164,0
68570,11500.0,OWN,41800.0,9.1,0.1235,0,5468,OVER_FORTY,0,0.4812621548615493,0
68592,8500.0,RENT,30650.0,15.21,0.089,0,4068,UNDER_FORTY,0,0.4313453412906366,0
68605,19500.0,MORTGAGE,153000.0,10.3,0.0662,0,13716,UNDER_FORTY,0,0.19684277354529953,0
68624,28000.0,RENT,95000.0,23.39,0.1433,0,8602,OVER_FORTY,0,0.5302112867832507,0
68633,31200.0,MORTGAGE,123000.0,8.6,0.0971,0,11008,UNDER_FORTY,0,0.3162517463723715,0
68644,13200.0,RENT,68000.0,16.04,0.1588,0,6503,UNDER_FORTY,0,0.5619020309705263,0
68649,4000.0,MORTGAGE,55000.0,34.87,0.2031,0,7051,UNDER_FORTY,0,0.6712178983212919,1
68653,20700.0,MORTGAGE,46500.0,10.77,0.0762,0,7599,OVER_FORTY,0,0.3356324898443128,0
68659,3000.0,MORTGAGE,110000.0,15.66,0.1368,0,8755,OVER_FORTY,0,0.39444157207348823,0
68665,20000.0,MORTGAGE,68500.0,13.45,0.089,0,7476,UNDER_FORTY,0,0.34665332956807976,0
68670,10050.0,OWN,30000.0,25.84,0.1155,0,7051,UNDER_FORTY,0,0.543808937057759,0
68677,30000.0,RENT,82000.0,15.6,0.1885,0,9060,OVER_FORTY,0,0.6279445333361625,1
68694,19650.0,MORTGAGE,90005.0,30.76,0.208,0,10763,UNDER_FORTY,0,0.6620614728166541,1
68695,20000.0,RENT,110421.0,16.41,0.208,0,11738,OVER_FORTY,0,0.6266146808952646,1
68702,10925.0,RENT,44000.0,32.1,0.1678,0,8877,UNDER_FORTY,0,0.6715896496420796,1
68703,9000.0,MORTGAGE,80000.0,11.7,0.1522,0,6776,OVER_FORTY,1,0.4832579039664038,0
68726,10000.0,MORTGAGE,75000.0,4.13,0.1522,0,5042,UNDER_FORTY,0,0.46778054016425125,0
68738,9000.0,MORTGAGE,110000.0,8.07,0.0662,0,14234,OVER_FORTY,0,0.20533216632533552,0
68741,15000.0,RENT,75674.0,23.12,0.1755999999999999,0,8056,UNDER_FORTY,0,0.611529848261017,0
68759,23000.0,MORTGAGE,184800.0,29.56,0.1433,0,12012,UNDER_FORTY,0,0.4460938175664217,0
68767,16000.0,MORTGAGE,69000.0,22.89,0.1305,0,8056,UNDER_FORTY,0,0.4945619358768403,0
68809,23000.0,MORTGAGE,92500.0,28.89,0.1155,0,9274,UNDER_FORTY,0,0.44545804999452265,0
68815,6000.0,RENT,53000.0,14.9,0.0971,0,10674,OVER_FORTY,0,0.40397092850448,0
68827,28000.0,MORTGAGE,115000.0,9.79,0.0971,0,7629,OVER_FORTY,0,0.3177071042023523,0
68828,9000.0,MORTGAGE,70000.0,17.52,0.1235,0,5621,UNDER_FORTY,0,0.43706294236611154,0
68844,30000.0,MORTGAGE,105000.0,14.11,0.1433,0,8206,OVER_FORTY,0,0.47130856170370916,0
68850,6000.0,RENT,54000.0,13.16,0.1825,0,7172,UNDER_FORTY,0,0.6124053135890497,0
68858,12000.0,RENT,60000.0,7.03,0.0762,0,6837,UNDER_FORTY,0,0.30572088959472954,0
68861,10000.0,RENT,47000.0,8.99,0.208,0,6260,UNDER_FORTY,0,0.6734484771773415,1
68864,6950.0,MORTGAGE,89916.0,18.1,0.1885,0,5741,UNDER_FORTY,0,0.5562658247292401,0
68867,15000.0,MORTGAGE,150000.0,18.59,0.0971,0,13443,OVER_FORTY,0,0.3056559166155989,0
68871,7200.0,MORTGAGE,54500.0,9.11,0.0603,0,9667,OVER_FORTY,0,0.2345840296824868,0
68872,20000.0,RENT,100000.0,13.1,0.1235,0,13199,UNDER_FORTY,0,0.44210052468078176,0
68880,17625.0,MORTGAGE,45000.0,5.89,0.079,0,10004,UNDER_FORTY,0,0.33867397840614755,0
68895,20800.0,MORTGAGE,75000.0,19.34,0.1155,0,7568,OVER_FORTY,0,0.43811227028488375,0
68900,20000.0,RENT,100000.0,11.51,0.1885,0,5195,UNDER_FORTY,0,0.5745160576262227,0
68917,19200.0,MORTGAGE,50000.0,24.84,0.1064,0,5468,UNDER_FORTY,0,0.4645529977455983,0
68920,16000.0,RENT,63600.0,21.75,0.0971,0,8298,OVER_FORTY,0,0.422022107154327,0
68929,16000.0,RENT,60000.0,32.58,0.1522,0,10185,UNDER_FORTY,1,0.6177565151223716,0
68931,12000.0,OWN,55000.0,13.29,0.1678,0,13685,OVER_FORTY,0,0.587723364309286,0
68934,17000.0,OWN,47500.0,16.0,0.1235,0,9455,OVER_FORTY,0,0.5052735563653629,0
68935,10400.0,MORTGAGE,58000.0,26.56,0.1433,0,12773,OVER_FORTY,0,0.5554105197009391,0
68936,18000.0,MORTGAGE,65000.0,27.1,0.1235,0,5284,UNDER_FORTY,0,0.4891009333817994,0
68937,5000.0,MORTGAGE,48000.0,17.13,0.1368,0,5103,UNDER_FORTY,0,0.4994701152630571,0
68940,6500.0,MORTGAGE,45000.0,4.16,0.1155,0,11738,OVER_FORTY,0,0.4345087846622432,0
68947,20000.0,RENT,48000.0,17.58,0.1825,0,8968,UNDER_FORTY,1,0.6697234064768798,1
68958,24000.0,MORTGAGE,100000.0,2.15,0.0762,0,8755,OVER_FORTY,0,0.24683472100847614,0
68966,6000.0,RENT,45000.0,9.36,0.1885,0,8237,UNDER_FORTY,1,0.6369333979974467,1
68976,10500.0,RENT,285000.0,12.65,0.1885,3,8968,UNDER_FORTY,0,0.45717805229065644,0
68986,31825.0,MORTGAGE,71200.0,24.59,0.1522,0,10063,OVER_FORTY,0,0.5727645261893527,0
69001,3000.0,RENT,35000.0,21.81,0.1885,0,4891,UNDER_FORTY,0,0.6693910944327186,1
69004,12000.0,MORTGAGE,170000.0,4.44,0.0762,0,10063,UNDER_FORTY,0,0.1966272711233528,0
69011,8000.0,RENT,30000.0,16.28,0.1825,0,5772,UNDER_FORTY,0,0.687086376330554,1
69014,8000.0,MORTGAGE,49000.0,10.33,0.1678,0,6199,UNDER_FORTY,0,0.5686177252374939,0
69015,3600.0,RENT,45000.0,21.55,0.0762,0,6291,UNDER_FORTY,0,0.34080557973443626,0
69036,15000.0,MORTGAGE,70000.0,17.83,0.0971,0,6656,UNDER_FORTY,0,0.3735930614075078,0
69039,13000.0,OWN,54000.0,18.82,0.1755999999999999,0,7507,UNDER_FORTY,0,0.6121269900289652,0
69043,5000.0,MORTGAGE,120360.0,23.67,0.1825,0,8268,UNDER_FORTY,0,0.5224892049387796,0
69044,35000.0,MORTGAGE,100000.0,14.2,0.1155,0,14446,OVER_FORTY,0,0.4160147219361837,0
69045,18000.0,OWN,86000.0,8.36,0.079,0,7872,UNDER_FORTY,0,0.27565265344754936,0
69050,8000.0,RENT,24000.0,15.2,0.1155,0,4950,UNDER_FORTY,0,0.5514965149891908,0
69051,8000.0,MORTGAGE,36000.0,10.83,0.1235,0,9790,OVER_FORTY,0,0.5046650260870624,0
69060,12000.0,MORTGAGE,120000.0,11.26,0.0971,0,16730,OVER_FORTY,0,0.3095855758124358,0
69064,12000.0,RENT,96000.0,2.21,0.1235,0,7872,UNDER_FORTY,1,0.39548870997416385,0
69069,12000.0,MORTGAGE,94500.0,21.74,0.1235,0,7202,UNDER_FORTY,0,0.4252588171335008,0
69072,8500.0,RENT,54000.0,18.91,0.1235,0,7386,OVER_FORTY,0,0.4976131875809828,0
69075,8000.0,MORTGAGE,58000.0,11.71,0.1064,0,9790,OVER_FORTY,0,0.3995789589333864,0
69078,18775.0,RENT,70000.0,20.98,0.1235,0,11281,UNDER_FORTY,0,0.5012640936800314,0
69089,7200.0,MORTGAGE,30000.0,8.08,0.1678,0,6837,UNDER_FORTY,0,0.6180632501122728,0
69090,25000.0,MORTGAGE,109000.0,16.77,0.1522,0,6868,UNDER_FORTY,0,0.4878135511275065,0
69091,9600.0,MORTGAGE,76000.0,9.73,0.1305,0,9455,UNDER_FORTY,0,0.4367570995254699,0
69094,15000.0,MORTGAGE,68000.0,24.02,0.1064,0,7629,OVER_FORTY,0,0.4256423063167614,0
69101,27650.0,OWN,62000.0,13.84,0.1433,0,8694,OVER_FORTY,0,0.5321289699272371,0
69110,20000.0,MORTGAGE,120000.0,19.25,0.1235,0,7933,UNDER_FORTY,0,0.40600861762874857,0
69111,8400.0,MORTGAGE,60000.0,19.1,0.1755999999999999,0,7538,UNDER_FORTY,0,0.5896836278176694,0
69115,8000.0,RENT,63000.0,27.7,0.1235,0,12408,OVER_FORTY,0,0.5110405634101299,0
69121,25000.0,MORTGAGE,65000.0,19.79,0.079,0,15361,OVER_FORTY,0,0.34883086192696994,0
69123,25000.0,RENT,93600.0,18.18,0.1522,0,4554,UNDER_FORTY,0,0.5250295712076124,0
69128,13500.0,RENT,74000.0,21.92,0.1433,0,9302,UNDER_FORTY,0,0.5378309515557993,0
69132,15000.0,RENT,68000.0,18.49,0.1588,0,7233,UNDER_FORTY,0,0.5737191114749214,0
69139,4750.0,MORTGAGE,18936.0,27.25,0.1588,1,13991,UNDER_FORTY,0,0.7006637426498383,1
69144,18000.0,MORTGAGE,50000.0,26.14,0.1064,0,6898,UNDER_FORTY,0,0.47057708830215983,0
69152,20000.0,MORTGAGE,82000.0,12.57,0.1368,0,6745,UNDER_FORTY,0,0.4654763902885218,0
69157,13200.0,RENT,115888.0,5.86,0.0603,0,5529,OVER_FORTY,0,0.1880924377546706,0
69158,10000.0,RENT,50000.0,16.97,0.1755999999999999,0,6260,OVER_FORTY,1,0.6277026814109681,1
69173,18400.0,MORTGAGE,99450.0,8.82,0.1368,0,7233,UNDER_FORTY,0,0.43168300024161216,0
69175,8875.0,RENT,45580.0,7.08,0.0971,0,5164,UNDER_FORTY,0,0.39810604213122275,0
69176,5375.0,MORTGAGE,21000.0,18.4,0.1885,0,10735,UNDER_FORTY,1,0.7191896465883401,1
69183,12000.0,MORTGAGE,57000.0,16.55,0.0971,0,8937,UNDER_FORTY,0,0.3928605696478276,0
69194,12000.0,MORTGAGE,50000.0,3.72,0.1433,0,6745,OVER_FORTY,0,0.5032455939918175,0
69195,7000.0,MORTGAGE,53000.0,22.87,0.1305,0,7629,OVER_FORTY,0,0.502820750120576,0
69205,8000.0,RENT,90000.0,21.63,0.222,0,6929,UNDER_FORTY,1,0.6543487623660006,1
69207,15000.0,MORTGAGE,80000.0,17.57,0.1064,0,9090,UNDER_FORTY,0,0.39301099154391894,0
69209,12000.0,RENT,62000.0,17.79,0.1952,0,7964,UNDER_FORTY,0,0.6516927438559581,1
69222,12000.0,MORTGAGE,62000.0,17.61,0.1235,0,6656,UNDER_FORTY,0,0.4622807656091625,0
69224,14675.0,RENT,47899.0,25.25,0.1305,0,8268,OVER_FORTY,1,0.5650054689907292,0
69226,8000.0,RENT,60000.0,23.12,0.1825,0,8633,OVER_FORTY,0,0.6364883313316748,1
69228,6000.0,MORTGAGE,80000.0,21.9,0.1825,0,5925,UNDER_FORTY,0,0.5647828202164037,0
69231,12000.0,RENT,69000.0,27.9,0.1885,0,12043,UNDER_FORTY,0,0.6598127656444104,1
69235,4500.0,OWN,40000.0,1.35,0.1952,0,5103,UNDER_FORTY,0,0.6053179795682604,0
69236,19425.0,MORTGAGE,53000.0,32.94,0.1952,0,10490,UNDER_FORTY,0,0.6999693478669782,1
69240,8000.0,RENT,36000.0,8.4,0.1678,0,5802,UNDER_FORTY,0,0.6196813296969326,0
69242,10000.0,OWN,51158.0,12.67,0.1678,0,17095,UNDER_FORTY,0,0.5936329191153246,0
69247,5600.0,MORTGAGE,70800.0,25.77,0.2031,0,6564,OVER_FORTY,0,0.628297785811787,1
69249,8000.0,MORTGAGE,30000.0,26.52,0.1235,0,7021,UNDER_FORTY,0,0.5627741804021988,0
69255,9600.0,MORTGAGE,79500.0,7.38,0.1433,0,8178,UNDER_FORTY,0,0.4556327024997886,0
69258,16275.0,OWN,37000.0,29.03,0.1235,0,8755,UNDER_FORTY,1,0.5675768090600204,0
69263,10000.0,RENT,60000.0,17.76,0.1064,0,7691,UNDER_FORTY,1,0.4353252304795016,0
69269,18000.0,MORTGAGE,75000.0,20.91,0.1235,0,8724,OVER_FORTY,0,0.4643692597426126,0
69276,10600.0,RENT,36000.0,13.26,0.1155,0,4464,UNDER_FORTY,0,0.5037340502973835,0
69277,15000.0,MORTGAGE,53000.0,12.25,0.1064,0,5225,UNDER_FORTY,0,0.41657822470238426,0
69289,9500.0,MORTGAGE,66000.0,20.98,0.1368,0,4799,UNDER_FORTY,0,0.48808878040262926,0
69292,8000.0,RENT,42000.0,20.66,0.1588,0,6960,UNDER_FORTY,1,0.6178011515036526,0
69293,10625.0,MORTGAGE,40000.0,14.28,0.1678,0,6046,UNDER_FORTY,0,0.6093441392240091,0
69298,9000.0,RENT,70000.0,8.8,0.079,0,8694,OVER_FORTY,0,0.30169050016353016,0
69300,20000.0,RENT,52000.0,20.52,0.1064,0,7782,UNDER_FORTY,0,0.47831203051327054,0
69302,26400.0,MORTGAGE,200000.0,13.44,0.1155,0,7691,UNDER_FORTY,0,0.3199772527821524,0
69305,20000.0,MORTGAGE,95000.0,7.12,0.1433,0,9547,UNDER_FORTY,0,0.4561618050889632,0
69311,3000.0,MORTGAGE,25000.0,6.96,0.1235,0,9455,OVER_FORTY,0,0.5106703711254202,0
69312,10000.0,MORTGAGE,120000.0,3.7,0.2115,0,13291,OVER_FORTY,0,0.5521834295388961,0
69315,20000.0,RENT,102500.0,9.4,0.1305,0,10825,UNDER_FORTY,0,0.44494616016235033,0
69317,10000.0,MORTGAGE,65000.0,4.8,0.1235,0,7172,UNDER_FORTY,0,0.41885847398114645,0
69327,8000.0,MORTGAGE,78000.0,18.95,0.1235,0,7202,UNDER_FORTY,1,0.42956892739714686,0
69328,12800.0,RENT,47000.0,12.23,0.0971,0,5864,UNDER_FORTY,0,0.41985902954777965,0
69330,10000.0,MORTGAGE,82940.0,2.92,0.0971,0,7263,UNDER_FORTY,0,0.31060033252970237,0
69332,9600.0,MORTGAGE,65000.0,3.54,0.1064,0,10398,OVER_FORTY,0,0.37128435212074073,0
69334,15000.0,RENT,45000.0,11.04,0.1678,0,7782,OVER_FORTY,0,0.6223038816001873,1
69336,12000.0,RENT,75000.0,9.78,0.1522,0,10032,UNDER_FORTY,0,0.5232705233567019,0
69340,18000.0,MORTGAGE,92000.0,10.85,0.0971,0,8298,OVER_FORTY,0,0.3345661397016038,0
69345,11800.0,MORTGAGE,53000.0,22.37,0.1678,0,5711,UNDER_FORTY,0,0.6000695452726887,0
69349,5400.0,RENT,44000.0,22.66,0.1678,0,5621,UNDER_FORTY,0,0.6233287809897821,1
69350,12250.0,RENT,50000.0,19.92,0.2031,0,5437,UNDER_FORTY,0,0.6873761939168731,1
69356,11000.0,RENT,60000.0,5.74,0.2031,0,6015,UNDER_FORTY,0,0.6323227789446624,1
69361,12250.0,OWN,35000.0,17.3,0.1155,0,6564,UNDER_FORTY,0,0.5062664992453777,0
69366,12000.0,RENT,65000.0,18.55,0.1678,0,7202,UNDER_FORTY,1,0.5930226693289375,0
69369,16000.0,MORTGAGE,36000.0,31.83,0.1433,0,7599,OVER_FORTY,0,0.6261118330649054,1
69371,8000.0,OWN,70000.0,13.58,0.0971,0,6656,UNDER_FORTY,0,0.3474030372911059,0
69374,10000.0,RENT,35000.0,8.81,0.1678,0,6046,UNDER_FORTY,0,0.630178054685514,1
69379,15000.0,MORTGAGE,50000.0,24.56,0.0971,0,9790,OVER_FORTY,0,0.43659859038705906,0
69380,8725.0,MORTGAGE,33280.0,21.96,0.1064,0,14112,UNDER_FORTY,0,0.5013020056380768,0
69385,10050.0,RENT,50000.0,21.77,0.1588,0,6868,OVER_FORTY,0,0.6065173891288319,0
69389,16000.0,MORTGAGE,65000.0,24.06,0.1755999999999999,0,6898,OVER_FORTY,0,0.6085255567181497,0
69393,12000.0,MORTGAGE,42000.0,3.8,0.1522,0,8694,UNDER_FORTY,0,0.5505442524540975,0
69395,10000.0,MORTGAGE,36000.0,27.2,0.1368,0,11404,UNDER_FORTY,0,0.5932923633150311,0
69402,17500.0,RENT,90000.0,19.53,0.0762,0,9729,UNDER_FORTY,0,0.30767683544799496,0
69403,6000.0,MORTGAGE,45000.0,16.85,0.1235,0,5072,UNDER_FORTY,0,0.47483590237780793,0
69405,13375.0,RENT,75000.0,28.14,0.1755999999999999,0,6807,OVER_FORTY,0,0.6196839268230423,0
69406,12000.0,RENT,38000.0,20.75,0.1952,0,5284,UNDER_FORTY,0,0.7031120331302626,1
69407,12000.0,RENT,50000.0,16.22,0.1155,0,6077,UNDER_FORTY,0,0.48161618921838595,0
69414,6000.0,RENT,30000.0,13.6,0.1235,0,5772,UNDER_FORTY,0,0.5392668346879725,0
69416,14575.0,RENT,60000.0,31.34,0.1825,0,8999,UNDER_FORTY,1,0.6719550248338174,1
69417,7125.0,RENT,30000.0,13.28,0.1588,0,7355,OVER_FORTY,0,0.6345311733459109,1
69418,8000.0,RENT,45000.0,12.67,0.1235,0,7051,UNDER_FORTY,0,0.4998528075647833,0
69422,2400.0,MORTGAGE,40000.0,28.35,0.1755999999999999,0,7476,OVER_FORTY,0,0.6276264466197459,1
69423,3000.0,MORTGAGE,35000.0,17.04,0.1305,0,6686,OVER_FORTY,0,0.5112785640124717,0
69425,4850.0,MORTGAGE,58000.0,30.27,0.1368,10,7082,UNDER_FORTY,0,0.5542216456187569,0
69426,15000.0,MORTGAGE,85000.0,8.0,0.1305,0,9608,OVER_FORTY,0,0.43104475658438673,0
69428,12800.0,MORTGAGE,101000.0,21.78,0.1368,0,8999,UNDER_FORTY,0,0.4591047501493105,0
69434,14500.0,MORTGAGE,46000.0,23.45,0.1064,0,9698,UNDER_FORTY,0,0.4735872711167377,0
69437,14000.0,MORTGAGE,105000.0,13.23,0.0762,0,9455,OVER_FORTY,0,0.2553891732595259,0
69439,35000.0,MORTGAGE,81000.0,27.07,0.1678,0,9639,OVER_FORTY,0,0.6009480013193966,0
69441,35000.0,RENT,200000.0,11.65,0.2115,0,8359,UNDER_FORTY,0,0.5607035878205905,0
