id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status,probability,prediction
83758,6000,MORTGAGE,47000.0,18.49,0.1433,0,6167,UNDER_FORTY,0,0.5306660530427494,0
87926,8000,RENT,55000.0,10.17,0.1629,0,9879,OVER_FORTY,0,0.57454230208335,0
91383,10000,RENT,70000.0,5.3,0.1531,0,6745,OVER_FORTY,0,0.509330885205043,0
88107,24000,MORTGAGE,100000.0,17.63,0.1905,0,7049,OVER_FORTY,1,0.5827247876708026,0
78108,8000,RENT,35000.0,26.72,0.1588,0,6227,UNDER_FORTY,0,0.6513748771718354,1
102229,15000,RENT,88000.0,15.57,0.1849,1,6957,UNDER_FORTY,0,0.5941801917811326,0
83871,14000,MORTGAGE,96000.0,13.5,0.1016,0,8298,OVER_FORTY,0,0.3444141062925939,0
84889,8000,MORTGAGE,134000.0,15.03,0.1311,0,6319,UNDER_FORTY,0,0.3753957553462295,0
71682,18000,RENT,54800.0,16.55,0.0971,0,6684,UNDER_FORTY,0,0.42473280565333155,0
82118,15250,RENT,47500.0,17.01,0.1016,0,4827,UNDER_FORTY,0,0.4478169127542745,0
99499,10500,RENT,30000.0,19.0,0.1629,0,9698,UNDER_FORTY,0,0.6711332619947707,1
75073,2400,RENT,58000.0,7.78,0.2031,0,4675,UNDER_FORTY,0,0.5985095750255149,0
89309,15000,MORTGAGE,44404.0,13.92,0.1212,0,9424,UNDER_FORTY,0,0.4976005905992052,0
71347,12500,RENT,60000.0,7.04,0.1235,0,4157,UNDER_FORTY,1,0.4526895651313876,0
84326,10000,RENT,55000.0,6.83,0.1875,0,5588,UNDER_FORTY,0,0.612341702163382,0
78178,15000,RENT,38000.0,18.41,0.08900000000000001,0,6106,UNDER_FORTY,0,0.4369616445647131,0
75524,8000,OWN,42000.0,31.68,0.1155,0,5983,UNDER_FORTY,0,0.5106594852609218,0
73157,5650,MORTGAGE,58000.0,29.61,0.1885,0,5618,UNDER_FORTY,1,0.6310512760409052,1
80808,10550,MORTGAGE,42000.0,34.06,0.08900000000000001,0,12862,OVER_FORTY,0,0.448968618841382,0
103006,8000,MORTGAGE,115000.0,15.82,0.1212,0,7657,OVER_FORTY,0,0.3717367427649203,0
105946,14300,RENT,45000.0,21.12,0.1531,0,6380,UNDER_FORTY,0,0.6117422347532707,0
73690,8000,MORTGAGE,150000.0,9.41,0.1885,0,7049,OVER_FORTY,0,0.4793606890608586,0
108175,9600,MORTGAGE,55000.0,18.59,0.08900000000000001,0,9575,UNDER_FORTY,0,0.3696627640363041,0
72744,4900,RENT,42000.0,27.29,0.1952,0,8875,OVER_FORTY,0,0.6958684550796332,1
98393,9750,MORTGAGE,45000.0,19.68,0.1016,0,6898,OVER_FORTY,0,0.4335415787136458,0
92298,12000,MORTGAGE,60000.0,11.74,0.1311,0,7383,UNDER_FORTY,0,0.473181398929612,0
94974,5825,RENT,20000.0,21.24,0.158,0,6441,UNDER_FORTY,0,0.6884919398750804,1
95596,18000,RENT,55000.0,13.2,0.1409,0,7444,UNDER_FORTY,1,0.546894225586765,0
111370,11500,OWN,45000.0,23.81,0.1212,0,13166,UNDER_FORTY,0,0.521943639206842,0
93539,5000,RENT,18000.0,33.97,0.1875,0,6075,UNDER_FORTY,0,0.7715902159492132,1
88527,10625,MORTGAGE,40000.0,26.13,0.1409,0,7291,OVER_FORTY,0,0.5822496538460731,0
106920,15000,OWN,80000.0,5.58,0.0762,0,6684,UNDER_FORTY,0,0.260801938237366,0
98272,20000,MORTGAGE,57000.0,27.47,0.1727,0,6898,OVER_FORTY,1,0.6317761620817712,1
72667,8575,OWN,25000.0,22.56,0.1155,0,9879,UNDER_FORTY,0,0.5583289915369244,0
108699,20000,RENT,45000.0,22.61,0.1311,0,12620,UNDER_FORTY,1,0.5824760899032665,0
98725,12000,MORTGAGE,80000.0,12.38,0.08900000000000001,0,5376,UNDER_FORTY,0,0.31042781319393353,0
83191,10000,MORTGAGE,32240.0,23.82,0.079,0,4950,UNDER_FORTY,0,0.39491332579918337,0
110080,12000,MORTGAGE,47000.0,20.39,0.1114,0,7475,UNDER_FORTY,0,0.4688229124499363,0
109793,12000,RENT,45700.0,24.03,0.079,0,7749,OVER_FORTY,0,0.38994080351696847,0
111457,4600,RENT,20000.0,19.86,0.1875,0,9820,UNDER_FORTY,1,0.7387137164460176,1
110534,3000,OWN,22000.0,28.42,0.1433,0,7079,UNDER_FORTY,0,0.6291810747009662,1
99108,24000,MORTGAGE,72000.0,17.55,0.0762,0,12132,UNDER_FORTY,0,0.3170635868186554,0
75976,29100,MORTGAGE,65000.0,10.89,0.1235,0,9149,UNDER_FORTY,0,0.4678047329715575,0
100637,9000,MORTGAGE,60000.0,22.7,0.1433,0,5953,UNDER_FORTY,1,0.5232815222013244,0
78313,19000,MORTGAGE,165000.0,5.06,0.1235,0,6014,UNDER_FORTY,0,0.32900890972329905,0
83853,7000,RENT,62000.0,3.35,0.1212,0,7018,OVER_FORTY,0,0.4265176890474709,0
71731,7025,RENT,27000.0,22.98,0.1433,0,5588,UNDER_FORTY,1,0.6310141539380331,1
85676,14000,MORTGAGE,85000.0,17.99,0.1311,0,15664,OVER_FORTY,0,0.46657940347298904,0
93463,8800,OWN,41532.0,11.82,0.1114,0,6592,OVER_FORTY,1,0.44973153831630025,0
92651,8875,MORTGAGE,55000.0,19.27,0.1972,0,9759,UNDER_FORTY,0,0.6472526708839936,1
105009,10000,RENT,58547.0,2.58,0.1531,0,10519,OVER_FORTY,1,0.5312562160633794,0
108180,15000,RENT,90000.0,13.16,0.1114,0,10213,UNDER_FORTY,0,0.4071546355226924,0
104273,11000,MORTGAGE,35000.0,10.18,0.1905,0,6045,UNDER_FORTY,0,0.6588757873594193,1
78488,20000,RENT,50000.0,6.96,0.1368,0,5922,UNDER_FORTY,0,0.5293907634619301,0
99810,12000,MORTGAGE,49000.0,7.71,0.1016,0,8022,OVER_FORTY,0,0.40003693521320144,0
89716,6850,RENT,76100.0,16.12,0.1727,0,6561,UNDER_FORTY,0,0.5624057498869058,0
74426,15000,RENT,71000.0,16.88,0.0971,0,11371,UNDER_FORTY,0,0.4003540921241477,0
93890,5750,MORTGAGE,50000.0,14.38,0.08900000000000001,0,15664,UNDER_FORTY,0,0.3651318760065805,0
87508,15000,RENT,55000.0,13.96,0.1016,0,14627,UNDER_FORTY,0,0.4418642695495651,0
90206,5000,OWN,37000.0,9.0,0.1311,0,18433,UNDER_FORTY,0,0.5165114675026002,0
81162,5000,MORTGAGE,46000.0,18.31,0.1311,0,6380,OVER_FORTY,0,0.4966334113722304,0
106655,4000,RENT,75000.0,0.5,0.1212,0,4827,UNDER_FORTY,0,0.3763560237095592,0
85852,14000,RENT,63000.0,10.04,0.1531,0,9394,UNDER_FORTY,0,0.5496827135110545,0
110525,10700,MORTGAGE,64000.0,30.86,0.158,0,9636,UNDER_FORTY,0,0.5859433503106013,0
70098,24175,OWN,67977.6,13.89,0.0603,0,11615,OVER_FORTY,0,0.25110245572432033,0
78183,3800,MORTGAGE,59000.0,24.36,0.079,0,11766,OVER_FORTY,0,0.3209771719215968,0
105563,10000,RENT,40000.0,9.39,0.1777,0,8479,UNDER_FORTY,0,0.6424492819177299,1
89714,4800,RENT,24761.0,23.41,0.1905,0,5710,UNDER_FORTY,0,0.7242216538300039,1
99252,14400,RENT,56000.0,20.91,0.1433,0,7171,UNDER_FORTY,0,0.5649716626248952,0
72531,2500,MORTGAGE,100000.0,27.57,0.1155,0,8752,OVER_FORTY,0,0.3746381086352369,0
111448,12000,MORTGAGE,82000.0,11.08,0.1311,0,6380,UNDER_FORTY,0,0.43190727743586044,0
92374,21325,RENT,48000.0,28.9,0.1849,0,7994,UNDER_FORTY,0,0.7002880425664622,1
71693,8000,RENT,58000.0,2.17,0.1305,0,7475,OVER_FORTY,0,0.46165478315704106,0
103668,13200,MORTGAGE,66000.0,20.43,0.1114,0,10124,OVER_FORTY,0,0.43686047386675697,0
86986,16000,MORTGAGE,70000.0,28.63,0.1905,0,6776,OVER_FORTY,1,0.6405193479303779,1
78344,5500,OWN,125000.0,10.23,0.08900000000000001,0,14537,OVER_FORTY,0,0.26013556094289425,0
73993,8000,MORTGAGE,120000.0,4.13,0.0971,0,5527,UNDER_FORTY,0,0.2681692643924981,0
69183,12000,MORTGAGE,57000.0,16.55,0.0971,0,9118,UNDER_FORTY,0,0.3932091359013466,0
103444,15000,RENT,60000.0,26.34,0.1409,0,10519,OVER_FORTY,0,0.5733783354307668,0
81923,10000,MORTGAGE,49500.0,22.93,0.1114,0,8298,OVER_FORTY,0,0.46660683060254654,0
81332,18000,RENT,100000.0,21.29,0.2049,0,11371,OVER_FORTY,0,0.6413401740609268,1
76068,4800,RENT,40000.0,20.49,0.1064,0,6926,OVER_FORTY,0,0.469196727953988,0
74862,10500,MORTGAGE,45000.0,27.39,0.1064,0,6411,UNDER_FORTY,1,0.4707779921306334,0
90195,10625,RENT,52000.0,28.15,0.1777,0,5345,OVER_FORTY,0,0.6544009838163797,1
105370,9600,MORTGAGE,81000.0,5.78,0.1114,0,8418,OVER_FORTY,0,0.36382210667228776,0
83497,8800,MORTGAGE,33000.0,23.13,0.1016,0,9271,UNDER_FORTY,0,0.48215278455088195,0
94911,15825,RENT,60000.0,14.4,0.1433,0,5649,UNDER_FORTY,0,0.5374811481365055,0
77135,10000,OWN,56000.0,8.34,0.1155,0,8237,UNDER_FORTY,0,0.42511689529052327,0
75342,1300,MORTGAGE,42000.0,20.77,0.1952,0,9545,UNDER_FORTY,0,0.6292318059433307,1
107966,6000,RENT,47000.0,22.21,0.2049,0,8084,UNDER_FORTY,0,0.6918000436359139,1
87882,9000,MORTGAGE,54000.0,6.82,0.1875,0,9940,OVER_FORTY,0,0.600022025655295,0
81268,10000,RENT,60000.0,28.46,0.1875,0,8022,OVER_FORTY,0,0.6632793803628829,1
101835,25000,MORTGAGE,108000.0,25.5,0.158,0,7810,OVER_FORTY,0,0.5287063796011727,0
97797,12000,RENT,100000.0,4.28,0.1629,0,8053,UNDER_FORTY,0,0.4949484364137936,0
67454,17050,RENT,72000.0,15.27,0.1155,0,14993,UNDER_FORTY,0,0.46150492945547844,0
81973,20000,RENT,68000.0,25.91,0.1311,0,8267,UNDER_FORTY,0,0.5352845992380254,0
95597,6000,MORTGAGE,53000.0,17.07,0.1849,0,5618,UNDER_FORTY,0,0.6034938033362333,0
82070,18000,RENT,50000.0,7.75,0.1016,0,10975,UNDER_FORTY,0,0.4360223764875548,0
83367,17325,RENT,90000.0,8.42,0.1016,0,7202,UNDER_FORTY,0,0.3624130026777257,0
109315,10000,MORTGAGE,65000.0,22.12,0.1114,0,5649,UNDER_FORTY,0,0.42544910236323213,0
89576,20000,RENT,60000.0,24.8,0.1433,0,7902,OVER_FORTY,0,0.577653918144676,0
79095,5000,MORTGAGE,50000.0,24.67,0.1522,0,9210,UNDER_FORTY,0,0.5641131857828217,0
100451,20700,RENT,50000.0,10.41,0.08900000000000001,0,8571,OVER_FORTY,0,0.39835175023070896,0
93357,8400,MORTGAGE,56000.0,17.66,0.1409,0,7688,UNDER_FORTY,0,0.5144987926769492,0
84320,5075,OWN,43000.0,26.99,0.2049,0,5253,UNDER_FORTY,0,0.6819592549238447,1
95450,10500,RENT,37000.0,20.53,0.1433,0,6319,OVER_FORTY,0,0.6014917400652718,0
76268,1500,MORTGAGE,62000.0,29.96,0.1235,0,12255,OVER_FORTY,0,0.45150409920589224,0
96541,14000,MORTGAGE,128000.0,14.48,0.1531,0,6806,UNDER_FORTY,1,0.4490709038870706,0
105197,12000,MORTGAGE,58000.0,32.21,0.1311,0,7506,OVER_FORTY,0,0.5332567249735121,0
86763,14400,RENT,78000.0,19.8,0.158,0,4706,UNDER_FORTY,0,0.5505352023981241,0
90289,10000,MORTGAGE,87000.0,2.74,0.1212,0,9394,OVER_FORTY,0,0.3785588073205738,0
91481,2975,OWN,34000.0,8.26,0.1727,0,4980,UNDER_FORTY,0,0.5863374808199665,0
108242,17500,RENT,40000.0,31.08,0.08900000000000001,0,10032,UNDER_FORTY,0,0.4782423454019739,0
77898,22000,MORTGAGE,52000.0,14.01,0.1588,0,7597,UNDER_FORTY,1,0.581677014412247,0
73115,6500,RENT,60000.0,31.63,0.1885,0,6411,UNDER_FORTY,0,0.6588479894084399,1
96591,5125,RENT,20000.0,21.06,0.1433,0,9149,OVER_FORTY,0,0.6594429336179792,1
109649,10000,RENT,45000.0,33.25,0.1311,0,7657,UNDER_FORTY,0,0.5837950297834672,0
95302,13100,RENT,49997.0,18.7,0.1212,0,9089,OVER_FORTY,0,0.5149453236699644,0
107080,5000,MORTGAGE,77000.0,7.9,0.1212,0,6837,UNDER_FORTY,0,0.3825915359027313,0
74619,12000,MORTGAGE,38000.0,31.89,0.1155,0,4735,UNDER_FORTY,0,0.5297110906249785,0
104442,2600,MORTGAGE,20000.0,15.66,0.1849,0,4522,UNDER_FORTY,0,0.6821667094515007,1
79937,8000,RENT,54000.0,19.47,0.1235,0,7688,UNDER_FORTY,0,0.49824763101207253,0
81867,10000,MORTGAGE,30000.0,6.84,0.1212,0,10244,UNDER_FORTY,0,0.5156774752203273,0
75046,11000,OWN,47000.0,11.46,0.1305,0,9514,OVER_FORTY,0,0.5021440488597935,0
72513,5000,MORTGAGE,57000.0,33.66,0.079,0,10610,UNDER_FORTY,0,0.3521538232907365,0
76974,8875,RENT,37900.0,16.08,0.2115,0,6319,UNDER_FORTY,0,0.71457660651636,1
79711,28000,MORTGAGE,212000.0,20.89,0.08900000000000001,0,14142,UNDER_FORTY,0,0.2672654635390444,0
96288,10000,OWN,33600.0,16.29,0.1311,0,5437,UNDER_FORTY,0,0.5440693977908269,0
105661,15000,RENT,43000.0,29.0,0.1409,0,5041,UNDER_FORTY,0,0.6058282262420971,0
72816,12300,MORTGAGE,61000.0,13.21,0.0662,0,6957,UNDER_FORTY,0,0.2621160237716311,0
92511,10000,MORTGAGE,94700.0,16.92,0.1777,0,8298,OVER_FORTY,0,0.5411383668422711,0
79732,6400,MORTGAGE,25000.0,20.21,0.1522,0,6288,UNDER_FORTY,1,0.6313836174204244,1
76561,14400,MORTGAGE,140000.0,16.43,0.1155,0,12497,UNDER_FORTY,0,0.35874630191426127,0
103458,1875,OWN,60000.0,24.36,0.1849,0,10185,UNDER_FORTY,0,0.5888645330627441,0
76664,15000,MORTGAGE,75000.0,6.72,0.0603,0,12224,OVER_FORTY,0,0.22008850400277455,0
86195,7000,MORTGAGE,70000.0,18.73,0.1212,0,5983,UNDER_FORTY,0,0.42831267965845476,0
71456,10000,MORTGAGE,160000.0,10.47,0.2031,0,13897,OVER_FORTY,0,0.5215523989960407,0
104824,10000,RENT,150000.0,15.76,0.08900000000000001,0,12862,UNDER_FORTY,0,0.2837724188744384,0
74086,11000,MORTGAGE,62000.0,21.21,0.08900000000000001,0,7841,OVER_FORTY,0,0.3630462420077818,0
103339,20000,MORTGAGE,69000.0,20.9,0.1433,0,9089,UNDER_FORTY,0,0.5307804262877686,0
88358,8000,MORTGAGE,40000.0,28.95,0.1114,0,6167,OVER_FORTY,0,0.4969780487400097,0
109346,12000,RENT,40000.0,17.13,0.1531,0,9394,OVER_FORTY,0,0.6169633353661306,0
92503,7000,RENT,29867.28,22.58,0.1849,0,11340,UNDER_FORTY,0,0.7134222216060471,1
74229,4400,RENT,36000.0,13.33,0.08900000000000001,0,6014,UNDER_FORTY,0,0.39758595349333875,0
98825,28000,RENT,233000.0,12.3,0.0762,0,9149,UNDER_FORTY,0,0.21461744080419937,0
70929,19200,RENT,49200.0,23.4,0.1064,0,5861,UNDER_FORTY,0,0.48649076167000377,0
95608,22050,MORTGAGE,70000.0,25.15,0.079,0,7597,UNDER_FORTY,0,0.3394397660877163,0
76634,20000,MORTGAGE,115000.0,17.6,0.0603,0,12832,OVER_FORTY,0,0.21150866553777872,0
96706,3900,RENT,28000.0,21.56,0.1531,0,5465,UNDER_FORTY,0,0.6306881468345256,1
106268,16000,MORTGAGE,70500.0,25.31,0.08900000000000001,0,10305,OVER_FORTY,0,0.37316699836383993,0
102202,10000,MORTGAGE,139000.0,15.52,0.079,0,7657,OVER_FORTY,0,0.23473200548616494,0
103445,18000,RENT,75000.0,13.22,0.1311,0,6411,OVER_FORTY,0,0.48162840465631046,0
87849,16800,RENT,133000.0,8.54,0.1114,0,11554,UNDER_FORTY,0,0.35638022362399113,0
86129,25000,MORTGAGE,130000.0,15.56,0.1531,0,9606,UNDER_FORTY,0,0.47181586864343467,0
106375,13000,RENT,45500.0,19.41,0.1311,0,5315,UNDER_FORTY,0,0.5457841218628157,0
103072,5375,MORTGAGE,18600.0,15.74,0.1433,0,7628,UNDER_FORTY,0,0.6314143129215372,1
105188,14000,MORTGAGE,50000.0,7.73,0.158,0,7141,UNDER_FORTY,0,0.5546672694530499,0
83562,4000,MORTGAGE,52000.0,22.94,0.1212,0,6196,UNDER_FORTY,0,0.46045016139330847,0
95146,10000,RENT,45000.0,26.16,0.0662,0,10397,UNDER_FORTY,0,0.34282113189457813,0
109517,2400,RENT,28332.0,20.01,0.1777,0,13135,UNDER_FORTY,0,0.6781553133382828,1
103293,30000,MORTGAGE,106000.0,15.84,0.1629,0,15511,UNDER_FORTY,0,0.5332050720259872,0
108618,25000,RENT,168000.0,7.59,0.1311,0,6441,UNDER_FORTY,0,0.38137199368247493,0
109075,24000,MORTGAGE,146500.0,4.91,0.1114,0,10916,UNDER_FORTY,0,0.32439161827837437,0
90434,7275,RENT,80940.0,11.09,0.1212,0,6411,UNDER_FORTY,0,0.4155272367414996,0
106347,12000,RENT,75000.0,5.62,0.1531,0,11067,UNDER_FORTY,0,0.5158799962269507,0
87185,2700,OWN,42000.0,11.54,0.158,0,3945,UNDER_FORTY,0,0.5311496640018741,0
96133,12000,RENT,42500.0,16.63,0.1114,0,13166,UNDER_FORTY,0,0.5035679173356006,0
80296,16000,MORTGAGE,143000.0,3.08,0.0662,0,16941,UNDER_FORTY,0,0.18870260859629429,0
90823,5250,RENT,19000.0,24.06,0.1777,0,5680,UNDER_FORTY,1,0.7315653755581929,1
87643,5000,RENT,72000.0,15.25,0.1409,0,7202,OVER_FORTY,0,0.4856563111679865,0
90622,5000,RENT,65000.0,9.64,0.1212,0,7506,UNDER_FORTY,0,0.430180817189046,0
87033,18000,MORTGAGE,66000.0,23.12,0.1311,0,9271,OVER_FORTY,0,0.5078268341467831,0
75106,12000,MORTGAGE,70000.0,25.03,0.0971,0,8022,OVER_FORTY,0,0.38969477799371904,0
102016,17000,MORTGAGE,78500.0,20.13,0.1629,0,16241,OVER_FORTY,1,0.5659817013610642,0
103901,16000,MORTGAGE,72000.0,14.06,0.1114,0,5953,UNDER_FORTY,0,0.4054153552968533,0
96879,1300,MORTGAGE,163000.0,31.33,0.21,0,9728,UNDER_FORTY,0,0.5281162522881896,0
109809,25000,MORTGAGE,68000.0,12.76,0.158,0,13624,UNDER_FORTY,0,0.5589786044263774,0
93983,10250,OWN,32000.0,25.91,0.1777,0,5315,UNDER_FORTY,0,0.679218280256643,1
86603,16000,MORTGAGE,60000.0,13.56,0.1016,0,10366,UNDER_FORTY,1,0.4040672832472585,0
85695,16800,MORTGAGE,50000.0,20.16,0.1727,0,7475,UNDER_FORTY,0,0.6247484430483484,1
107943,15000,OWN,55000.0,10.95,0.1727,0,6472,UNDER_FORTY,0,0.5844966026463951,0
78577,8000,RENT,30000.0,17.56,0.1756,0,5284,UNDER_FORTY,0,0.6761198596210988,1
68958,24000,MORTGAGE,100000.0,2.15,0.0762,0,8936,OVER_FORTY,0,0.24711205091419935,0
98493,10000,RENT,33000.0,21.64,0.1114,0,6867,UNDER_FORTY,0,0.5305920901245473,0
102664,9600,RENT,42000.0,13.31,0.1016,0,7719,UNDER_FORTY,0,0.44854857113763175,0
89359,2400,MORTGAGE,24000.0,15.0,0.1875,0,7444,OVER_FORTY,0,0.6723077655875899,1
90546,15000,RENT,59000.0,18.2,0.1727,0,7110,OVER_FORTY,0,0.6188476363586295,0
