id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status,probability,prediction
72361,12000,MORTGAGE,42000.0,32.06,0.1885,0,4888,UNDER_FORTY,0,0.6873486505323959,1
108867,8500,RENT,36000.0,6.07,0.1433,0,5649,OVER_FORTY,0,0.558790643255958,0
105668,6000,RENT,42000.0,3.89,0.1875,0,5861,UNDER_FORTY,1,0.6230233736648134,1
86804,2000,RENT,43000.0,23.3,0.1114,0,9514,OVER_FORTY,0,0.4665403282965422,0
89786,8400,RENT,36000.0,27.1,0.08900000000000001,0,12071,UNDER_FORTY,0,0.4637215632363148,0
88743,8000,OWN,39000.0,23.2,0.1972,0,6106,UNDER_FORTY,0,0.683170749000471,1
102276,3075,RENT,19128.0,15.31,0.1433,0,8724,UNDER_FORTY,0,0.636729852062242,1
71596,28000,MORTGAGE,105000.0,12.35,0.079,0,16880,UNDER_FORTY,0,0.28600790839389667,0
94594,18000,MORTGAGE,43000.0,20.06,0.08900000000000001,0,11432,OVER_FORTY,0,0.4206436134311076,0
108875,28000,MORTGAGE,91000.0,18.45,0.08900000000000001,0,9241,OVER_FORTY,0,0.3400350050073462,0
110314,16000,RENT,72100.0,6.51,0.1777,0,7202,UNDER_FORTY,1,0.5774358565602015,0
86132,6400,RENT,70000.0,11.85,0.1311,0,7353,UNDER_FORTY,0,0.4610073083332066,0
74733,15625,MORTGAGE,40000.0,16.59,0.0971,0,8145,UNDER_FORTY,0,0.4391538836271589,0
87555,9600,RENT,55000.0,12.68,0.1531,0,5953,UNDER_FORTY,0,0.5545972298954003,0
102105,10000,RENT,80000.0,14.77,0.158,1,15419,UNDER_FORTY,1,0.5493320954401669,0
103858,10000,MORTGAGE,47000.0,12.95,0.1311,0,7202,OVER_FORTY,0,0.5002153753971534,0
110869,3000,MORTGAGE,30076.0,8.94,0.2149,0,9058,UNDER_FORTY,0,0.6887537347787581,1
109748,7000,MORTGAGE,100000.0,4.22,0.0762,0,9363,OVER_FORTY,0,0.22793702490479992,0
76268,1500,MORTGAGE,62000.0,29.96,0.1235,0,12255,OVER_FORTY,0,0.45150409920589224,0
79372,4500,MORTGAGE,110000.0,0.71,0.1433,0,9698,OVER_FORTY,0,0.38364446568951055,0
75354,8875,MORTGAGE,110000.0,5.04,0.1368,1,11827,OVER_FORTY,0,0.403268848915716,0
92686,20000,MORTGAGE,105000.0,32.17,0.1875,0,9698,OVER_FORTY,0,0.6103575871360657,0
95185,10625,MORTGAGE,62000.0,13.82,0.1849,0,7383,UNDER_FORTY,0,0.5965091676979275,0
111795,6000,RENT,96000.0,5.58,0.1212,0,5680,OVER_FORTY,0,0.3747205654129171,0
110926,24000,MORTGAGE,250000.0,11.38,0.08900000000000001,0,7202,UNDER_FORTY,0,0.22157708355284889,0
92320,5600,OWN,24000.0,31.85,0.1972,0,5892,UNDER_FORTY,0,0.7414077529201092,1
72220,1300,RENT,24000.0,34.8,0.20800000000000002,0,7719,UNDER_FORTY,0,0.7544420080726665,1
74230,16425,MORTGAGE,62000.0,24.93,0.0971,0,9028,OVER_FORTY,0,0.4134693841668367,0
95393,11200,RENT,75000.0,2.05,0.0762,0,6075,UNDER_FORTY,0,0.2695621301472967,0
90976,10000,RENT,47000.0,28.18,0.158,0,8479,UNDER_FORTY,1,0.6316935214090176,1
87469,12000,MORTGAGE,72000.0,28.85,0.1311,0,9483,UNDER_FORTY,0,0.5026447914033598,0
100226,8000,RENT,53000.0,16.96,0.158,0,10124,UNDER_FORTY,1,0.5863525217693762,0
73619,8000,RENT,27000.0,21.16,0.1678,0,5011,UNDER_FORTY,0,0.6799983609527689,1
91731,9200,MORTGAGE,55000.0,12.17,0.1905,0,4157,UNDER_FORTY,0,0.6030496329963642,0
111496,12500,OWN,45000.0,24.36,0.1114,0,5771,OVER_FORTY,1,0.4811749816128303,0
108072,5750,RENT,60924.0,24.27,0.1433,0,10855,UNDER_FORTY,1,0.5473045550854354,0
88442,6625,RENT,34280.0,17.05,0.1212,0,6349,UNDER_FORTY,1,0.5305928320750773,0
107979,20000,OWN,109000.0,6.53,0.079,0,11309,OVER_FORTY,0,0.2570520874506982,0
96531,5800,RENT,42000.0,34.69,0.1629,0,7444,OVER_FORTY,0,0.6550415989980558,1
84093,11000,MORTGAGE,60000.0,13.44,0.08900000000000001,0,8084,UNDER_FORTY,0,0.3477247975453889,0
100168,14825,RENT,40000.0,19.17,0.1311,0,8084,UNDER_FORTY,0,0.571273546824859,0
106835,15000,RENT,59000.0,14.75,0.1212,0,5100,UNDER_FORTY,1,0.47756746905262243,0
112353,30000,MORTGAGE,255000.0,5.88,0.1212,0,8967,OVER_FORTY,0,0.29741078566101226,0
103722,12000,RENT,125000.0,17.4,0.1311,0,11980,UNDER_FORTY,0,0.43310271065103056,0
79775,20000,OWN,49500.0,11.2,0.1588,0,9728,UNDER_FORTY,1,0.5818350606858519,0
107774,7500,RENT,60000.0,14.1,0.158,0,5861,UNDER_FORTY,0,0.552767941763164,0
76501,28000,MORTGAGE,141000.0,17.11,0.079,0,9545,OVER_FORTY,0,0.26019228703273073,0
75099,8500,RENT,50000.0,31.4,0.1235,0,6472,UNDER_FORTY,1,0.5383530881878489,0
112005,10000,MORTGAGE,40000.0,23.34,0.1311,0,7567,UNDER_FORTY,0,0.5485034081262603,0
86860,15800,MORTGAGE,42000.0,18.11,0.1777,0,6136,UNDER_FORTY,0,0.6438974121826128,1
76483,10000,RENT,53000.0,8.17,0.1155,0,5131,UNDER_FORTY,0,0.44497985673122725,0
105618,5500,MORTGAGE,30000.0,8.92,0.1905,0,4797,UNDER_FORTY,0,0.6517985391810311,1
74072,23000,MORTGAGE,120000.0,20.63,0.1235,0,8875,UNDER_FORTY,0,0.41525032130942396,0
86675,12300,RENT,40000.0,12.51,0.1727,0,4888,UNDER_FORTY,1,0.6362825268604796,1
93410,4125,RENT,14000.0,13.46,0.079,0,20167,OVER_FORTY,0,0.4890814493667795,0
93951,18000,RENT,44000.0,23.35,0.1311,0,10489,OVER_FORTY,0,0.5810216779563224,0
102253,9000,MORTGAGE,48000.0,17.33,0.1311,0,5376,UNDER_FORTY,0,0.5015021190359196,0
84209,3975,OWN,17950.0,5.88,0.21,0,10458,UNDER_FORTY,0,0.7332676510943118,1
107493,9250,RENT,28000.0,23.84,0.158,0,5406,UNDER_FORTY,0,0.6677070336728943,1
91105,8000,MORTGAGE,32000.0,13.91,0.1972,0,11950,UNDER_FORTY,1,0.6921669036665309,1
98374,8700,RENT,46000.0,17.84,0.1114,0,5771,UNDER_FORTY,0,0.4738304989423278,0
90883,15000,MORTGAGE,45000.0,19.89,0.1212,0,5315,UNDER_FORTY,0,0.5018550200110108,0
84666,10000,RENT,65000.0,10.6,0.1114,0,7353,OVER_FORTY,0,0.4216678690883622,0
112236,8400,RENT,25000.0,29.9,0.1212,0,8328,UNDER_FORTY,0,0.6126069208216056,0
73335,3000,RENT,40000.0,11.17,0.08900000000000001,0,5771,UNDER_FORTY,0,0.36974689079037804,0
84199,9925,MORTGAGE,28980.0,23.52,0.0762,0,14050,UNDER_FORTY,0,0.4128147122188392,0
95667,6800,MORTGAGE,68000.0,30.94,0.1311,0,7475,UNDER_FORTY,0,0.49561754899482563,0
84563,4000,MORTGAGE,40040.0,23.68,0.1972,0,9302,OVER_FORTY,0,0.6720676391861081,1
95325,10000,OWN,39540.0,13.44,0.1629,0,8328,UNDER_FORTY,1,0.6020087838633087,0
103355,10000,MORTGAGE,40000.0,20.88,0.1849,0,8267,OVER_FORTY,0,0.6634109921424437,1
101342,11625,OWN,96000.0,4.06,0.21,0,8875,OVER_FORTY,0,0.5732920351645872,0
85383,15000,MORTGAGE,67600.0,10.9,0.1114,0,8967,OVER_FORTY,0,0.40989009333385096,0
91200,3800,RENT,16400.0,19.68,0.1433,0,7688,UNDER_FORTY,0,0.6672186287543764,1
108765,21725,MORTGAGE,49000.0,33.4,0.1433,0,8206,UNDER_FORTY,1,0.6044689126029675,0
104107,10000,RENT,60000.0,16.42,0.1433,0,13350,UNDER_FORTY,0,0.546310294654248,0
107433,19000,RENT,85000.0,21.42,0.1311,0,6988,UNDER_FORTY,0,0.49208342786051923,0
108069,10000,RENT,89000.0,5.07,0.1849,0,10397,UNDER_FORTY,0,0.5578990136648349,0
96373,10000,MORTGAGE,200000.0,9.25,0.08900000000000001,0,14050,OVER_FORTY,0,0.22821607653406514,0
93468,10000,RENT,104000.0,4.29,0.1531,0,8387,OVER_FORTY,0,0.46344822942199304,0
95193,7000,RENT,86000.0,18.77,0.0762,0,8114,UNDER_FORTY,0,0.28721641370038253,0
96863,20000,MORTGAGE,85300.0,14.77,0.079,0,7841,OVER_FORTY,0,0.2929006849263147,0
80556,12000,RENT,74000.0,3.91,0.0971,0,10702,OVER_FORTY,0,0.3558401018527287,0
89790,20800,RENT,102000.0,19.6,0.1433,0,4858,UNDER_FORTY,0,0.49308103051259533,0
69546,12875,RENT,51960.0,26.17,0.1305,0,7291,UNDER_FORTY,0,0.5522047763654632,0
88009,8000,RENT,58000.0,14.81,0.1972,0,6867,UNDER_FORTY,1,0.6427337210553553,1
109569,10000,RENT,55000.0,13.11,0.1311,0,7322,UNDER_FORTY,1,0.5049603911852318,0
102829,4750,RENT,21500.0,30.98,0.1531,0,6258,UNDER_FORTY,0,0.6888527436541532,1
71699,2400,MORTGAGE,78000.0,23.6,0.0762,0,15907,OVER_FORTY,0,0.27563695969591195,0
76589,1500,RENT,61200.0,17.63,0.1825,0,8479,UNDER_FORTY,0,0.5769676086330737,0
99214,25000,MORTGAGE,140000.0,21.81,0.1311,0,8145,OVER_FORTY,1,0.42174914339037883,0
91166,9750,RENT,36000.0,10.87,0.08900000000000001,0,5588,UNDER_FORTY,0,0.4103444268455099,0
73000,15000,MORTGAGE,66000.0,12.75,0.1064,0,6288,OVER_FORTY,0,0.395937189351847,0
76124,14000,RENT,65000.0,9.32,0.1433,0,7263,UNDER_FORTY,0,0.5154597102375622,0
93307,11000,MORTGAGE,45000.0,29.63,0.1311,0,5802,OVER_FORTY,0,0.5493248926708726,0
78248,1000,OWN,44000.0,8.18,0.0662,0,12377,OVER_FORTY,0,0.2385137777044899,0
90656,10000,RENT,80000.0,9.92,0.1629,0,6957,UNDER_FORTY,0,0.5293312211873237,0
93202,10975,RENT,129000.0,9.87,0.1777,0,7994,UNDER_FORTY,0,0.509728590460576,0
104758,5000,RENT,32000.0,7.76,0.21,1,8206,UNDER_FORTY,0,0.7044740384016294,1
78501,5700,RENT,75000.0,11.63,0.1756,0,6196,UNDER_FORTY,0,0.5523066791339617,0
97487,5000,RENT,36000.0,13.2,0.1777,0,8449,UNDER_FORTY,0,0.6464135608267455,1
95298,16000,MORTGAGE,57700.0,12.37,0.1212,0,6806,UNDER_FORTY,0,0.45806673007728765,0
84624,11000,MORTGAGE,82000.0,11.4,0.079,0,10763,OVER_FORTY,0,0.28085928311871766,0
104354,8000,MORTGAGE,48000.0,19.93,0.08900000000000001,0,6411,UNDER_FORTY,0,0.37685296844031113,0
108452,8650,RENT,48600.0,7.66,0.1531,0,4980,UNDER_FORTY,0,0.549662767841943,0
80466,12000,RENT,75000.0,3.3,0.1155,0,9241,UNDER_FORTY,0,0.4068152617398403,0
90738,3275,RENT,37128.0,25.05,0.1311,0,5588,UNDER_FORTY,0,0.5493709056566083,0
71528,16000,RENT,65000.0,2.05,0.079,0,8510,UNDER_FORTY,0,0.30628889754339983,0
88577,20000,OWN,225000.0,6.16,0.0762,0,8571,UNDER_FORTY,0,0.18552759307086195,0
70189,6000,MORTGAGE,80000.0,17.57,0.0662,0,8663,UNDER_FORTY,0,0.23549732220080447,0
75811,22000,RENT,50000.0,14.28,0.0762,0,10763,UNDER_FORTY,0,0.3644043162546707,0
86781,6250,MORTGAGE,60000.0,20.04,0.1875,0,8844,UNDER_FORTY,1,0.6111087935789199,0
77465,18000,MORTGAGE,48000.0,18.85,0.1064,0,8905,OVER_FORTY,1,0.4602670783990856,0
103657,10000,MORTGAGE,65000.0,7.5,0.1311,0,7902,UNDER_FORTY,0,0.44860024619111877,0
71502,7200,RENT,34474.0,18.07,0.1825,0,4188,UNDER_FORTY,0,0.6693298922719311,1
79360,25000,MORTGAGE,119000.0,21.31,0.222,0,14019,OVER_FORTY,0,0.6419891680581509,1
76873,4000,RENT,19200.0,14.67,0.2031,0,3915,UNDER_FORTY,0,0.7394248876048257,1
101462,18800,RENT,60000.0,19.07,0.1727,0,5649,UNDER_FORTY,0,0.6209420031729762,0
97044,20000,MORTGAGE,150000.0,25.26,0.08900000000000001,0,11585,OVER_FORTY,0,0.30015149600798235,0
69960,9000,RENT,82000.0,9.23,0.0971,0,7383,OVER_FORTY,0,0.3447459921480652,0
105714,8000,MORTGAGE,100000.0,8.08,0.0603,0,11097,UNDER_FORTY,0,0.18819979214733776,0
106626,16000,MORTGAGE,70000.0,11.33,0.1311,0,6592,OVER_FORTY,0,0.4593971809167676,0
74641,28200,MORTGAGE,72000.0,15.99,0.1522,0,7414,UNDER_FORTY,1,0.5396211049641783,0
101010,15000,OWN,45000.0,12.97,0.1311,0,16180,UNDER_FORTY,0,0.5310078094282273,0
88417,12000,RENT,70000.0,11.33,0.1409,0,4310,UNDER_FORTY,0,0.49239713842426036,0
99892,6400,RENT,36000.0,24.73,0.1849,0,6075,UNDER_FORTY,0,0.6881400984664459,1
101959,7000,RENT,192000.0,4.69,0.2247,0,4645,OVER_FORTY,1,0.5170464316942187,0
84591,13000,RENT,66000.0,13.0,0.079,0,5892,UNDER_FORTY,0,0.3198627356355373,0
106677,4750,OWN,16092.0,26.99,0.2198,0,9971,UNDER_FORTY,0,0.7991503020497077,1
106670,3950,RENT,45000.0,18.61,0.1629,0,14081,OVER_FORTY,0,0.6078683440376499,0
89527,12000,RENT,35000.0,26.2,0.158,0,5041,UNDER_FORTY,0,0.6547540584247978,1
77909,6075,RENT,39000.0,20.92,0.1952,0,4858,OVER_FORTY,1,0.6840919891103806,1
109150,12000,MORTGAGE,45000.0,18.37,0.1311,0,7810,UNDER_FORTY,0,0.526504242501633,0
77396,8000,RENT,165000.0,14.05,0.1885,0,9058,OVER_FORTY,0,0.507946824565217,0
79809,8000,MORTGAGE,90000.0,8.03,0.1235,0,9271,OVER_FORTY,1,0.3887685357412362,0
94453,9000,RENT,37000.0,9.24,0.1212,0,7810,OVER_FORTY,0,0.5122108261008416,0
109087,5000,RENT,42000.0,13.54,0.1875,0,5315,UNDER_FORTY,1,0.6412971458523293,1
106280,5000,MORTGAGE,60000.0,10.46,0.158,0,7049,OVER_FORTY,0,0.5128153689419819,0
86999,5200,RENT,38000.0,4.67,0.1409,0,6349,OVER_FORTY,1,0.5316535107592699,0
101609,15000,MORTGAGE,64000.0,14.81,0.1114,0,8663,UNDER_FORTY,0,0.42599438413656754,0
99177,19000,MORTGAGE,43000.0,27.1,0.1905,0,8298,UNDER_FORTY,1,0.6955740540477918,1
77295,10050,OWN,30000.0,14.48,0.1064,0,8540,OVER_FORTY,0,0.4879050911417769,0
74316,11600,MORTGAGE,35000.0,18.69,0.1235,0,10063,UNDER_FORTY,0,0.5398115850309338,0
69327,8000,MORTGAGE,78000.0,18.95,0.1235,0,7383,UNDER_FORTY,1,0.4300122099062395,0
111916,10000,OWN,115000.0,9.35,0.1433,0,16638,OVER_FORTY,0,0.431373062445133,0
75456,3000,RENT,40000.0,15.21,0.2031,0,5131,UNDER_FORTY,1,0.6655268174876251,1
85101,11000,RENT,70000.0,13.27,0.1212,0,6014,OVER_FORTY,0,0.4480414472703464,0
83230,10000,RENT,94000.0,2.06,0.1212,0,7141,UNDER_FORTY,0,0.384850567346557,0
80880,28000,MORTGAGE,78427.0,14.2,0.1433,0,9241,OVER_FORTY,0,0.5066020964976381,0
110832,20000,RENT,60000.0,32.11,0.1114,0,9483,UNDER_FORTY,0,0.5123812298258198,0
71935,9000,RENT,194500.0,15.86,0.1433,0,8084,OVER_FORTY,0,0.39445666468741186,0
77331,21600,RENT,105000.0,12.54,0.1433,0,11371,UNDER_FORTY,0,0.486884922103095,0
69803,12500,MORTGAGE,120000.0,12.99,0.0971,0,7475,UNDER_FORTY,0,0.3020553213522602,0
108799,14400,RENT,47000.0,24.74,0.1114,0,6075,UNDER_FORTY,0,0.5044776083511551,0
79415,18000,RENT,65000.0,16.95,0.0971,0,12224,OVER_FORTY,0,0.4166931226555897,0
80735,8000,RENT,59000.0,25.95,0.1727,0,6288,UNDER_FORTY,1,0.6207976760775529,0
83224,9600,MORTGAGE,58000.0,11.83,0.1212,0,9848,UNDER_FORTY,0,0.4491149000315562,0
107372,13000,RENT,59600.0,10.03,0.1409,0,7049,UNDER_FORTY,0,0.5191088770345768,0
102964,19100,MORTGAGE,75000.0,14.53,0.1212,0,7414,UNDER_FORTY,0,0.43921693427069447,0
91750,8000,MORTGAGE,44060.0,13.84,0.1016,0,7202,UNDER_FORTY,0,0.41603293879244807,0
92751,18250,RENT,72000.0,14.49,0.1016,0,4310,UNDER_FORTY,0,0.3955078120434039,0
70711,4325,RENT,50000.0,25.68,0.1678,0,8875,OVER_FORTY,0,0.618984302550275,0
73490,14400,RENT,110000.0,2.82,0.0971,0,4980,UNDER_FORTY,1,0.30354148790606916,0
100348,15000,MORTGAGE,100000.0,15.02,0.1212,0,6592,UNDER_FORTY,0,0.3987878036294328,0
106928,27950,MORTGAGE,84000.0,14.41,0.0762,0,7202,UNDER_FORTY,0,0.289730323475525,0
95840,9600,RENT,60000.0,4.94,0.1311,0,9940,UNDER_FORTY,0,0.47681258612984845,0
105934,15000,MORTGAGE,90000.0,19.23,0.08900000000000001,0,10610,UNDER_FORTY,0,0.33045818384251113,0
111175,10000,MORTGAGE,40000.0,8.01,0.1016,0,6837,UNDER_FORTY,0,0.4166609662857987,0
71828,11675,RENT,65000.0,7.55,0.1155,0,6898,UNDER_FORTY,0,0.42877454342799903,0
88461,1150,MORTGAGE,28896.0,23.67,0.1777,0,7171,UNDER_FORTY,1,0.6369225162885626,1
75765,20000,RENT,62000.0,17.67,0.1155,0,5588,UNDER_FORTY,0,0.4721055213914187,0
111772,35000,MORTGAGE,83000.0,18.98,0.1433,0,12742,OVER_FORTY,0,0.5246876259055782,0
95446,5750,MORTGAGE,51600.0,14.53,0.0662,0,10732,OVER_FORTY,0,0.2707808356109256,0
77140,28000,MORTGAGE,93000.0,16.82,0.0762,0,13288,UNDER_FORTY,0,0.2944043102583614,0
90016,2500,RENT,50000.0,16.15,0.1849,0,7749,UNDER_FORTY,1,0.6126421586256041,0
75180,22000,RENT,50000.0,11.33,0.0762,0,5527,UNDER_FORTY,0,0.34591637712583134,0
71701,6200,MORTGAGE,57763.0,31.37,0.08900000000000001,0,9089,OVER_FORTY,0,0.3850318861391662,0
78440,16000,MORTGAGE,55000.0,27.72,0.1064,0,5618,UNDER_FORTY,0,0.45671326597538253,0
82279,24000,OWN,175000.0,21.26,0.1212,0,13258,UNDER_FORTY,0,0.37568321763996143,0
71777,8500,RENT,70000.0,9.91,0.1235,1,8602,UNDER_FORTY,0,0.4487684550354855,0
95091,30000,MORTGAGE,70000.0,18.3,0.1114,0,15146,OVER_FORTY,0,0.45315207270161806,0
97486,11000,RENT,45000.0,18.93,0.1311,0,5223,UNDER_FORTY,0,0.541039101384622,0
102707,10500,RENT,135000.0,21.7,0.1629,0,10702,UNDER_FORTY,0,0.5082969178672345,0
101323,6000,RENT,62000.0,10.86,0.1875,0,9636,UNDER_FORTY,0,0.6056470547063763,0
72515,5000,RENT,78000.0,11.03,0.2115,0,7322,OVER_FORTY,1,0.6149124973032518,0
95122,8000,RENT,115000.0,8.29,0.1433,0,11006,OVER_FORTY,0,0.43760771780005986,0
78733,24600,MORTGAGE,145000.0,3.93,0.1155,0,7994,OVER_FORTY,0,0.32980048732081857,0
80081,15000,MORTGAGE,92000.0,17.44,0.1952,0,11006,OVER_FORTY,0,0.5965545763174475,0
79669,2500,MORTGAGE,85000.0,30.88,0.1825,0,8053,OVER_FORTY,0,0.564214645957398,0
