id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status,probability,score
76254,3250.0,RENT,31200.0,12.73,0.1678,0,7049,UNDER_FORTY,0,0.627468144088085,1
90417,7200.0,RENT,55500.0,27.31,0.1875,0,10824,UNDER_FORTY,0,0.6657929309983416,1
103025,8000.0,RENT,50000.0,15.74,0.1409,0,7780,UNDER_FORTY,0,0.5442980401093882,0
107036,6400.0,RENT,35000.0,13.41,0.2149,0,4492,UNDER_FORTY,0,0.7092473330178295,1
96059,13000.0,RENT,87500.0,13.45,0.1114,0,7506,OVER_FORTY,0,0.4020540427365702,0
75026,10000.0,RENT,50000.0,16.63,0.1235,0,5437,OVER_FORTY,0,0.4993336036420995,0
72580,15000.0,MORTGAGE,80000.0,8.18,0.0971,0,5527,UNDER_FORTY,1,0.3319781335982775,0
100321,12000.0,RENT,85000.0,16.07,0.1311,0,6653,UNDER_FORTY,0,0.46436376933247,0
82872,3600.0,MORTGAGE,118594.08,11.01,0.0662,0,8145,UNDER_FORTY,0,0.183045718193841,0
87915,2500.0,RENT,34000.0,12.74,0.1777,1,8053,UNDER_FORTY,1,0.6370184456508622,1
86195,7000.0,MORTGAGE,70000.0,18.73,0.1212,0,5983,UNDER_FORTY,0,0.4283126796584547,0
100645,8400.0,MORTGAGE,90000.0,9.69,0.1433,0,9455,OVER_FORTY,0,0.446312455916704,0
103269,6500.0,MORTGAGE,90000.0,6.7,0.0603,0,8449,OVER_FORTY,0,0.1871423573226329,0
83648,11325.0,MORTGAGE,42000.0,11.54,0.1114,0,7841,OVER_FORTY,0,0.4574777933226789,0
81847,18450.0,RENT,41616.0,14.91,0.1016,0,16119,UNDER_FORTY,0,0.4847250874366032,0
91179,17000.0,RENT,67500.0,11.4,0.1629,0,13046,UNDER_FORTY,0,0.5786377727529965,0
95447,35000.0,MORTGAGE,100000.0,22.03,0.1629,0,6319,UNDER_FORTY,0,0.5447184264810304,0
109688,17000.0,RENT,80000.0,7.11,0.1016,0,6319,UNDER_FORTY,0,0.3694391394309267,0
72294,6000.0,MORTGAGE,88000.0,25.74,0.1368,0,12770,OVER_FORTY,0,0.4723517987537522,0
84654,4800.0,MORTGAGE,38000.0,27.41,0.1114,0,5192,UNDER_FORTY,0,0.4820917661632969,0
95169,14000.0,RENT,39000.0,20.22,0.1114,0,5588,OVER_FORTY,0,0.512104367636328,0
84022,10000.0,OWN,31775.0,26.85,0.1433,0,7688,UNDER_FORTY,0,0.6156884175665015,0
96511,1400.0,MORTGAGE,55000.0,17.98,0.1727,0,11766,UNDER_FORTY,0,0.5517176043385428,0
76918,5500.0,MORTGAGE,19100.0,24.13,0.1825,0,4980,UNDER_FORTY,0,0.7202097696990183,1
105205,9000.0,MORTGAGE,82000.0,18.13,0.089,0,15450,OVER_FORTY,0,0.3315805048364169,0
85256,15000.0,MORTGAGE,60000.0,11.02,0.1311,0,9848,OVER_FORTY,0,0.4824200639491026,0
95023,14675.0,RENT,90000.0,12.12,0.1629,0,7110,UNDER_FORTY,0,0.5319487113094205,0
82202,23350.0,MORTGAGE,55000.0,21.97,0.1875,0,11827,OVER_FORTY,0,0.6630149608138348,1
83163,17625.0,MORTGAGE,47000.0,23.41,0.079,0,11705,OVER_FORTY,0,0.3805019023649589,0
108743,24000.0,MORTGAGE,85000.0,28.25,0.1409,0,8359,UNDER_FORTY,0,0.5232643042801951,0
100679,8875.0,MORTGAGE,70000.0,3.93,0.1212,0,9455,OVER_FORTY,0,0.4033825335156958,0
86507,3150.0,RENT,40266.0,11.0,0.158,1,10732,UNDER_FORTY,0,0.5827183125088427,0
73683,15000.0,MORTGAGE,55000.0,12.85,0.089,0,6806,OVER_FORTY,0,0.3604609509291821,0
78450,7350.0,RENT,44000.0,19.77,0.1305,0,7475,UNDER_FORTY,0,0.54012179897479,0
92777,4800.0,RENT,120000.0,8.52,0.1433,0,7079,UNDER_FORTY,0,0.4120512883782792,0
80925,7000.0,RENT,34320.0,22.9,0.1433,0,5376,UNDER_FORTY,0,0.6030477176791632,0
86816,7000.0,RENT,32000.0,9.7,0.1531,0,8783,UNDER_FORTY,0,0.6081125983900771,0
79495,6250.0,MORTGAGE,38000.0,24.25,0.0971,0,9575,UNDER_FORTY,1,0.4445008485618429,0
105161,12000.0,RENT,53000.0,22.53,0.1531,0,17763,UNDER_FORTY,0,0.6101374422881239,0
71026,8000.0,MORTGAGE,92500.0,8.75,0.0971,0,7810,UNDER_FORTY,0,0.3091032383578909,0
109124,28000.0,MORTGAGE,155725.0,13.18,0.0762,0,10519,OVER_FORTY,0,0.2356883217240197,0
100421,26000.0,MORTGAGE,87100.0,19.88,0.1727,0,13411,UNDER_FORTY,0,0.582136296944566,0
78608,9000.0,RENT,45688.0,26.08,0.1368,0,5284,UNDER_FORTY,1,0.5684204598678861,0
91702,5000.0,OWN,85000.0,16.6,0.1727,0,9848,OVER_FORTY,0,0.5270782254689189,0
86863,8000.0,RENT,35000.0,5.93,0.1212,0,12467,OVER_FORTY,0,0.5151724892322866,0
99726,9400.0,RENT,83408.0,10.68,0.1311,0,12316,UNDER_FORTY,0,0.4566533594128407,0
104143,13750.0,OWN,80000.0,8.52,0.1777,0,5072,UNDER_FORTY,1,0.5379070145302118,0
88335,9600.0,OWN,60000.0,18.3,0.158,0,5192,UNDER_FORTY,1,0.5459505564412181,0
79991,12000.0,MORTGAGE,90000.0,25.28,0.1756,0,11097,UNDER_FORTY,1,0.5752243216981562,0
101079,4000.0,MORTGAGE,35000.0,14.61,0.2198,0,8875,UNDER_FORTY,1,0.7003185027238209,1
94374,7000.0,MORTGAGE,150000.0,10.29,0.1727,0,9333,OVER_FORTY,0,0.4504240532322035,0
91632,6800.0,OWN,38000.0,10.52,0.1311,0,6837,OVER_FORTY,0,0.50764422696373,0
108517,4200.0,RENT,36000.0,4.93,0.1212,0,4950,UNDER_FORTY,0,0.4750429421676934,0
75840,22000.0,RENT,50000.0,30.7,0.1825,0,7749,OVER_FORTY,0,0.6963805870483856,1
82250,10800.0,RENT,48926.0,7.07,0.1409,0,7597,OVER_FORTY,0,0.5309213226040453,0
91984,18000.0,MORTGAGE,95000.0,13.53,0.1311,0,9820,UNDER_FORTY,0,0.4396334701525798,0
106065,12000.0,MORTGAGE,65000.0,14.4,0.1777,0,4735,OVER_FORTY,1,0.5733202126509632,0
99840,12800.0,RENT,96400.0,14.95,0.1849,0,7414,OVER_FORTY,0,0.5754474638361764,0
110369,8000.0,MORTGAGE,70000.0,23.12,0.1409,0,4461,UNDER_FORTY,1,0.4915843613348505,0
76766,2500.0,RENT,54000.0,14.16,0.1952,0,7933,UNDER_FORTY,0,0.6188175231332089,0
87212,3600.0,RENT,35000.0,22.08,0.21,0,5496,UNDER_FORTY,0,0.7116013070792093,1
94097,11000.0,MORTGAGE,112000.0,11.37,0.1114,0,10063,OVER_FORTY,0,0.3487151824101197,0
73883,8000.0,OWN,31000.0,25.28,0.089,0,10032,OVER_FORTY,0,0.4492743817954842,0
104309,12000.0,OWN,50000.0,9.84,0.1311,0,7780,OVER_FORTY,0,0.4906514224473686,0
75031,5200.0,RENT,75000.0,12.02,0.079,0,7475,UNDER_FORTY,0,0.2876646197627692,0
98729,6500.0,RENT,22000.0,13.34,0.1531,0,4950,UNDER_FORTY,0,0.6474655876318808,1
73285,7000.0,RENT,53000.0,27.42,0.0971,0,8540,UNDER_FORTY,0,0.4372922518435111,0
90745,12000.0,MORTGAGE,65000.0,4.91,0.1016,0,6988,OVER_FORTY,1,0.3588044239165184,0
102633,8000.0,MORTGAGE,101000.0,20.23,0.0762,0,13135,OVER_FORTY,0,0.266750186187431,0
84918,8500.0,OWN,30000.0,13.88,0.089,0,7444,UNDER_FORTY,1,0.4188352044716927,0
78197,9825.0,MORTGAGE,29120.0,15.08,0.1952,0,5861,OVER_FORTY,0,0.6947391785473346,1
109470,4000.0,MORTGAGE,25000.0,22.29,0.1409,0,7536,UNDER_FORTY,1,0.6015536240779308,0
98370,10000.0,MORTGAGE,78000.0,33.68,0.1531,0,8632,UNDER_FORTY,0,0.5553487625077307,0
93055,4800.0,MORTGAGE,20000.0,16.24,0.079,0,8145,OVER_FORTY,0,0.4196732977651972,0
100004,18000.0,MORTGAGE,47500.0,17.87,0.1212,0,10579,OVER_FORTY,0,0.5073253762828922,0
93972,4000.0,MORTGAGE,110000.0,8.23,0.1311,0,7232,OVER_FORTY,0,0.3650264883568654,0
90987,2400.0,RENT,60000.0,9.96,0.2049,0,8752,UNDER_FORTY,1,0.6145033201265054,0
93183,4000.0,RENT,96000.0,8.24,0.1972,0,4400,UNDER_FORTY,0,0.5421077916926021,0
81763,12000.0,MORTGAGE,52000.0,23.84,0.0603,0,9210,UNDER_FORTY,0,0.2792001498934743,0
88520,15000.0,MORTGAGE,55000.0,16.25,0.1409,0,5223,UNDER_FORTY,0,0.5212665355252963,0
97296,14675.0,MORTGAGE,40000.0,25.14,0.1311,0,10794,UNDER_FORTY,1,0.5698402630293579,0
85383,15000.0,MORTGAGE,67600.0,10.9,0.1114,0,8967,OVER_FORTY,0,0.4098900933338509,0
91454,16000.0,RENT,36000.0,23.37,0.1311,0,7322,UNDER_FORTY,0,0.5948403739159382,0
75573,12000.0,MORTGAGE,48000.0,5.6,0.079,0,7110,UNDER_FORTY,1,0.3166604004587081,0
90174,18000.0,RENT,95000.0,19.28,0.1409,0,9575,OVER_FORTY,1,0.5030835018657268,0
81895,20000.0,MORTGAGE,55000.0,25.96,0.1114,0,7749,UNDER_FORTY,0,0.4795804899173683,0
91822,14000.0,OWN,60000.0,25.98,0.1727,0,7597,OVER_FORTY,0,0.6149111648988609,0
75244,14000.0,OWN,160000.0,9.53,0.1756,0,11736,UNDER_FORTY,0,0.4694958295081975,0
104379,3200.0,MORTGAGE,53000.0,17.55,0.158,0,5376,UNDER_FORTY,0,0.5300118948652008,0
76499,15000.0,OWN,38000.0,21.03,0.079,0,13532,OVER_FORTY,0,0.396809981451328,0
76664,15000.0,MORTGAGE,75000.0,6.72,0.0603,0,12224,OVER_FORTY,0,0.2200885040027745,0
70417,8875.0,MORTGAGE,50666.0,30.06,0.1235,0,7810,OVER_FORTY,0,0.5150390454801994,0
97706,8000.0,RENT,40000.0,31.83,0.1777,0,6349,UNDER_FORTY,0,0.6869218927896463,1
87057,10000.0,MORTGAGE,77500.0,15.51,0.1777,0,7506,UNDER_FORTY,0,0.5591601736790696,0
89628,17475.0,RENT,39000.0,22.46,0.158,0,7749,UNDER_FORTY,0,0.6500400132902014,1
79864,5500.0,RENT,31000.0,21.91,0.1588,0,4919,UNDER_FORTY,0,0.639494623144782,1
81648,20000.0,MORTGAGE,85000.0,13.92,0.089,0,9514,OVER_FORTY,0,0.328729972418089,0
75774,5375.0,MORTGAGE,33586.0,14.11,0.079,0,11858,OVER_FORTY,0,0.3647312492659519,0
94756,5000.0,MORTGAGE,75000.0,13.84,0.1849,0,8053,OVER_FORTY,0,0.5562825826640385,0
80092,9600.0,RENT,69000.0,21.93,0.0971,0,6502,OVER_FORTY,0,0.3956062989943544,0
112393,20000.0,MORTGAGE,110000.0,16.09,0.0762,0,8084,OVER_FORTY,0,0.2622540758942978,0
96824,12000.0,MORTGAGE,62000.0,17.98,0.158,0,6136,UNDER_FORTY,0,0.550147750939871,0
86599,18500.0,MORTGAGE,52000.0,11.85,0.1016,0,6136,UNDER_FORTY,0,0.4105548018060331,0
110372,4125.0,RENT,15000.0,13.6,0.2363,0,6411,UNDER_FORTY,0,0.8065974323020533,1
107420,8000.0,OWN,24000.0,11.7,0.1433,0,9118,OVER_FORTY,0,0.6054766126230885,0
93455,27050.0,MORTGAGE,100000.0,5.83,0.1311,0,6502,UNDER_FORTY,0,0.4164141116363962,0
101771,15000.0,MORTGAGE,100000.0,11.78,0.1212,0,9180,OVER_FORTY,0,0.3961052462889354,0
97635,6650.0,RENT,32500.0,20.71,0.1629,0,6806,UNDER_FORTY,0,0.6500184269344328,1
73314,3000.0,RENT,16000.0,32.4,0.1305,0,3945,UNDER_FORTY,0,0.6543328841840703,1
83575,16000.0,MORTGAGE,65000.0,8.91,0.1311,2,7780,UNDER_FORTY,0,0.4718927394480418,0
76924,6000.0,MORTGAGE,102000.0,25.08,0.1305,1,8844,UNDER_FORTY,0,0.4334681027716685,0
93074,9000.0,MORTGAGE,50960.0,13.99,0.1016,0,5741,OVER_FORTY,0,0.3987470038897897,0
82386,8500.0,RENT,31000.0,30.54,0.1433,0,11309,UNDER_FORTY,0,0.6513458001468293,1
77830,10000.0,RENT,55000.0,3.66,0.1825,0,3945,UNDER_FORTY,0,0.5881225271158408,0
106757,16000.0,RENT,600000.0,1.51,0.089,0,8479,UNDER_FORTY,0,0.151625859998748,0
82173,9500.0,RENT,38000.0,9.92,0.1777,0,5802,UNDER_FORTY,0,0.6417794542760665,1
